Episode,Score,Invalid Moves,Highest Tile,Total Reward,Epsilon
1,1308,0,128,1308,0.995
2,632,0,64,632,0.990025
3,720,0,64,720,0.985074875
4,488,0,64,488,0.9801495006250001
5,1200,0,128,1200,0.9752487531218751
6,720,0,64,720,0.9703725093562657
7,888,0,128,888,0.9655206468094844
8,660,0,64,660,0.960693043575437
9,1084,0,128,1084,0.9558895783575597
10,748,0,64,748,0.9511101304657719
11,852,0,64,852,0.946354579813443
12,1420,0,128,1420,0.9416228069143757
13,748,0,64,748,0.9369146928798039
14,556,0,64,556,0.9322301194154049
15,1368,0,128,1368,0.9275689688183278
16,1560,0,128,1560,0.9229311239742362
17,612,0,64,612,0.918316468354365
18,756,0,64,756,0.9137248860125932
19,1100,0,128,1100,0.9091562615825302
20,1132,0,128,1132,0.9046104802746175
21,1652,0,128,1652,0.9000874278732445
22,1120,0,128,1120,0.8955869907338783
23,576,0,64,576,0.8911090557802088
24,1388,0,128,1388,0.8866535105013078
25,1052,0,128,1052,0.8822202429488013
26,1372,0,128,1372,0.8778091417340573
27,332,0,32,332,0.8734200960253871
28,676,0,64,676,0.8690529955452602
29,680,0,64,680,0.8647077305675338
30,988,0,128,988,0.8603841919146962
31,668,0,64,668,0.8560822709551227
32,1492,0,128,1492,0.851801859600347
33,1356,0,128,1356,0.8475428503023453
34,1304,0,128,1304,0.8433051360508336
35,1140,0,128,1140,0.8390886103705794
36,624,0,64,624,0.8348931673187264
37,552,0,64,552,0.8307187014821328
38,368,0,32,368,0.8265651079747222
39,744,0,64,744,0.8224322824348486
40,1204,0,128,1204,0.8183201210226743
41,1552,0,128,1552,0.8142285204175609
42,876,0,64,876,0.810157377815473
43,1172,0,128,1172,0.8061065909263957
44,1276,0,128,1276,0.8020760579717637
45,992,0,128,992,0.798065677681905
46,1144,0,128,1144,0.7940753492934954
47,788,0,64,788,0.7901049725470279
48,1316,0,128,1316,0.7861544476842928
49,1508,0,128,1508,0.7822236754458713
50,908,0,64,908,0.778312557068642
51,572,0,64,572,0.7744209942832988
52,1244,0,128,1244,0.7705488893118823
53,860,0,64,860,0.7666961448653229
54,656,0,64,656,0.7628626641409962
55,568,0,64,568,0.7590483508202912
56,1372,0,128,1372,0.7552531090661897
57,916,0,64,916,0.7514768435208588
58,636,0,64,636,0.7477194593032545
59,656,0,64,656,0.7439808620067382
60,548,0,64,548,0.7402609576967045
61,1004,0,128,1004,0.736559652908221
62,1280,0,128,1280,0.7328768546436799
63,644,0,64,644,0.7292124703704616
64,708,0,64,708,0.7255664080186093
65,860,0,64,860,0.7219385759785162
66,868,0,64,868,0.7183288830986236
67,1468,0,128,1468,0.7147372386831305
68,608,0,64,608,0.7111635524897149
69,712,0,64,712,0.7076077347272662
70,856,0,64,856,0.7040696960536299
71,2400,0,256,2400,0.7005493475733617
72,1108,0,128,1108,0.697046600835495
