Episode,Score,Invalid Moves,Highest Tile,Total Reward,Epsilon
95,568,0,64,800,0.1
96,340,0,32,540,0.1
97,656,0,64,800,0.1
98,2420,0,256,2200,0.1
99,856,0,64,990,0.1
100,1920,0,128,1950,0.1
101,784,0,64,920,0.1
102,672,0,64,890,0.1
103,2344,0,256,2120,0.1
104,1180,0,64,1400,0.1
105,2344,0,256,2150,0.1
106,732,0,64,980,0.1
107,1400,0,128,1520,0.1
108,1168,0,128,1260,0.1
109,788,0,64,1070,0.1
110,1760,0,128,1990,0.1
111,2080,0,256,1820,0.1
112,608,0,64,840,0.1
113,2072,0,128,2050,0.1
114,972,0,128,1030,0.1
115,1268,0,128,1300,0.1
116,1304,0,128,1390,0.1
117,1372,0,128,1430,0.1
118,1356,0,128,1490,0.1
119,2040,0,128,2240,0.1
120,3324,0,256,3180,0.1
121,1608,0,128,1730,0.1
122,1168,0,128,1160,0.1
123,1116,0,128,1200,0.1
124,1048,0,128,1120,0.1
125,664,0,64,900,0.1
126,2308,0,256,1950,0.1
127,1100,0,128,1170,0.1
128,600,0,64,810,0.1
129,940,0,64,1220,0.1
130,1076,0,128,1150,0.1
131,1056,0,128,1130,0.1
132,1096,0,64,1270,0.1
133,1864,0,128,1860,0.1
134,1328,0,128,1450,0.1
135,536,0,64,700,0.1
136,816,0,64,980,0.1
137,1432,0,128,1610,0.1
138,1032,0,64,1180,0.1
139,1708,0,128,1880,0.1
140,2488,0,128,2440,0.1
141,1544,0,128,1660,0.1
142,2652,0,256,2490,0.1
143,664,0,32,900,0.1
144,864,0,64,1090,0.1
145,2384,0,256,2240,0.1
146,1780,0,128,1870,0.1
147,1480,0,128,1600,0.1
148,1776,0,128,1790,0.1
149,2268,0,256,2050,0.1
150,552,0,32,780,0.1
151,1496,0,128,1790,0.1
152,724,0,64,970,0.1
153,1044,0,128,1180,0.1
154,844,0,64,1090,0.1
155,1380,0,128,1460,0.1
156,1428,0,128,1470,0.1
157,736,0,64,960,0.1
158,1228,0,128,1250,0.1
159,2060,0,256,1900,0.1
160,416,0,64,540,0.1
161,644,0,64,870,0.1
162,1804,0,128,1820,0.1
163,684,0,64,910,0.1
164,568,0,64,710,0.1
165,1060,0,128,1160,0.1
166,568,0,64,750,0.1
167,676,0,64,890,0.1
168,2160,0,256,1990,0.1
169,1640,0,128,1470,0.1
170,620,0,64,820,0.1
171,992,0,128,1060,0.1
172,1344,0,128,1430,0.1
173,800,0,64,980,0.1
174,860,0,64,1150,0.1
175,256,0,32,400,0.1
176,1176,0,128,1310,0.1
177,1064,0,64,1150,0.1
178,2192,0,256,1980,0.1
179,1184,0,128,1310,0.1
180,916,0,64,1120,0.1
181,776,0,64,960,0.1
182,596,0,64,740,0.1
183,620,0,64,810,0.1
184,568,0,64,810,0.1
185,1972,0,256,1810,0.1
186,2224,0,256,2130,0.1
187,736,0,64,940,0.1
188,2924,0,256,2700,0.1
189,744,0,64,1020,0.1
190,784,0,64,1020,0.1
191,720,0,64,930,0.1
192,724,0,64,990,0.1
193,864,0,64,980,0.1
194,672,0,64,840,0.1
195,1344,0,128,1520,0.1
196,1364,0,128,1500,0.1
197,740,0,64,970,0.1
198,2292,0,256,2110,0.1
199,1716,0,128,1730,0.1
200,1380,0,128,1450,0.1
201,1908,0,128,1970,0.1
202,2164,0,256,1970,0.1
203,588,0,64,710,0.1
204,1288,0,128,1350,0.1
205,416,0,32,600,0.1
206,764,0,64,870,0.1
207,652,0,64,850,0.1
208,812,0,64,1120,0.1
209,456,0,32,700,0.1
210,808,0,64,960,0.1
211,2052,0,256,1820,0.1
212,1344,0,128,1310,0.1
213,528,0,32,730,0.1
214,716,0,64,910,0.1
215,1036,0,128,1110,0.1
216,2032,0,256,1760,0.1
217,2456,0,256,2220,0.1
218,2172,0,256,1940,0.1
219,2324,0,256,2110,0.1
220,1600,0,128,1700,0.1
221,1552,0,128,1700,0.1
222,1640,0,128,1760,0.1
223,1440,0,128,1550,0.1
224,956,0,64,1190,0.1
225,592,0,32,870,0.1
226,868,0,64,1020,0.1
227,828,0,64,930,0.1
228,620,0,64,760,0.1
229,2832,0,256,2520,0.1
230,1472,0,128,1610,0.1
231,1444,0,128,1600,0.1
232,704,0,64,910,0.1
233,1504,0,128,1660,0.1
234,828,0,64,1140,0.1
235,2304,0,128,2310,0.1
236,1456,0,128,1660,0.1
237,1548,0,128,1640,0.1
238,1428,0,128,1510,0.1
239,1220,0,128,1330,0.1
240,1112,0,128,1190,0.1
241,1092,0,128,1240,0.1
242,2700,0,256,2330,0.1
243,1568,0,128,1780,0.1
244,868,0,64,1040,0.1
245,604,0,64,800,0.1
246,1320,0,128,1410,0.1
247,692,0,64,950,0.1
248,1196,0,128,1250,0.1
249,816,0,64,1040,0.1
250,2436,0,128,2420,0.1
251,2164,0,256,1910,0.1
252,2340,0,256,2080,0.1
253,1460,0,128,1510,0.1
254,1488,0,128,1620,0.1
255,1364,0,128,1480,0.1
256,780,0,64,1020,0.1
257,700,0,64,900,0.1
258,560,0,64,700,0.1
259,1572,0,128,1700,0.1
260,1016,0,128,1110,0.1
261,844,0,64,1010,0.1
262,1720,0,128,1760,0.1
263,1064,0,128,1150,0.1
264,1604,0,128,1830,0.1
265,2028,0,256,1760,0.1
266,832,0,64,1150,0.1
267,600,0,64,790,0.1
268,1112,0,64,1400,0.1
269,1416,0,128,1520,0.1
270,956,0,128,980,0.1
271,1992,0,128,1810,0.1
272,940,0,128,1050,0.1
273,1532,0,128,1640,0.1
274,692,0,64,960,0.1
275,1284,0,128,1350,0.1
276,1400,0,128,1440,0.1
277,1468,0,128,1560,0.1
278,1048,0,128,1160,0.1
279,1928,0,128,2050,0.1
280,1464,0,128,1630,0.1
281,1380,0,128,1480,0.1
282,1148,0,128,1190,0.1
283,2960,0,256,2650,0.1
284,716,0,64,960,0.1
285,1140,0,128,1250,0.1
286,1444,0,128,1550,0.1
287,2292,0,256,2000,0.1
288,664,0,64,870,0.1
289,2024,0,128,2130,0.1
290,1380,0,128,1520,0.1
291,1040,0,64,1220,0.1
292,792,0,64,1080,0.1
293,2596,0,256,2400,0.1
294,1444,0,128,1570,0.1
295,1156,0,64,1480,0.1
296,3236,0,256,2930,0.1
297,2472,0,256,2390,0.1
298,1464,0,128,1660,0.1
299,1420,0,128,1590,0.1
300,676,0,64,820,0.1
301,1312,0,128,1380,0.1
302,2700,0,256,2390,0.1
303,1272,0,128,1340,0.1
304,1480,0,128,1570,0.1
305,2940,0,256,2750,0.1
306,1520,0,128,1670,0.1
307,2808,0,256,2650,0.1
308,2416,0,256,2140,0.1
309,440,0,32,670,0.1
310,1152,0,128,1240,0.1
311,1008,0,64,1250,0.1
312,1248,0,128,1270,0.1
313,2944,0,256,2620,0.1
314,1236,0,128,1370,0.1
315,868,0,64,1090,0.1
316,1428,0,128,1600,0.1
317,1536,0,128,1640,0.1
318,1972,0,128,2030,0.1
319,1572,0,128,1660,0.1
320,884,0,128,870,0.1
321,3256,0,256,2900,0.1
322,3476,0,256,3210,0.1
323,1404,0,128,1540,0.1
324,724,0,64,1030,0.1
325,940,0,64,1190,0.1
326,2400,0,256,2130,0.1
327,636,0,64,840,0.1
328,660,0,64,840,0.1
329,996,0,128,1110,0.1
330,320,0,32,490,0.1
331,1436,0,128,1560,0.1
332,1436,0,128,1480,0.1
333,844,0,64,1040,0.1
334,808,0,64,1090,0.1
335,1404,0,128,1590,0.1
336,1196,0,128,1260,0.1
337,628,0,64,760,0.1
338,1412,0,128,1580,0.1
339,1384,0,128,1590,0.1
340,1716,0,128,1820,0.1
341,1128,0,128,1230,0.1
342,1308,0,128,1350,0.1
343,2500,0,256,2250,0.1
344,1560,0,128,1710,0.1
345,688,0,64,840,0.1
346,1776,0,128,1940,0.1
347,956,0,128,1040,0.1
348,2452,0,256,2230,0.1
349,716,0,64,950,0.1
350,1168,0,128,1270,0.1
351,532,0,64,670,0.1
352,728,0,64,1010,0.1
353,1752,0,128,1900,0.1
354,2052,0,128,2010,0.1
355,1768,0,128,1870,0.1
356,2776,0,256,2350,0.1
357,392,0,32,480,0.1
358,1096,0,128,1260,0.1
359,1436,0,128,1580,0.1
360,1140,0,128,1280,0.1
361,1836,0,128,1880,0.1
362,1672,0,128,1730,0.1
363,312,0,32,540,0.1
364,396,0,32,590,0.1
365,1776,0,128,1810,0.1
366,1480,0,128,1570,0.1
367,1844,0,128,1810,0.1
368,884,0,64,1090,0.1
369,2116,0,128,2130,0.1
370,1448,0,128,1530,0.1
371,1228,0,128,1410,0.1
372,1552,0,128,1610,0.1
373,568,0,32,860,0.1
374,1188,0,128,1230,0.1
375,632,0,64,840,0.1
376,2176,0,128,2210,0.1
377,1388,0,128,1470,0.1
378,1528,0,128,1620,0.1
379,1464,0,128,1530,0.1
380,1396,0,128,1500,0.1
381,740,0,64,960,0.1
382,1380,0,128,1460,0.1
383,568,0,64,690,0.1
384,940,0,128,1000,0.1
385,428,0,32,640,0.1
386,308,0,32,470,0.1
387,908,0,64,1130,0.1
388,2492,0,256,2320,0.1
389,916,0,64,1170,0.1
390,1012,0,64,1180,0.1
391,708,0,64,910,0.1
392,1280,0,128,1280,0.1
393,1700,0,128,1770,0.1
394,2756,0,256,2540,0.1
395,2032,0,256,1630,0.1
396,1468,0,128,1550,0.1
397,1420,0,128,1610,0.1
398,740,0,64,930,0.1
399,880,0,64,1020,0.1
400,2152,0,256,1910,0.1
401,892,0,64,1090,0.1
402,536,0,64,650,0.1
403,892,0,64,1110,0.1
404,3648,0,256,3450,0.1
405,1512,0,128,1610,0.1
406,1328,0,128,1380,0.1
407,1612,0,128,1840,0.1
408,1604,0,128,1640,0.1
409,2100,0,128,2020,0.1
410,864,0,64,1130,0.1
411,1012,0,64,1240,0.1
412,528,0,64,710,0.1
413,1536,0,128,1710,0.1
414,824,0,64,1110,0.1
415,2140,0,128,2170,0.1
416,796,0,64,920,0.1
417,700,0,64,910,0.1
418,616,0,64,840,0.1
419,840,0,64,1070,0.1
420,984,0,64,1230,0.1
421,728,0,64,900,0.1
422,672,0,64,830,0.1
423,740,0,64,960,0.1
424,932,0,64,1110,0.1
425,2168,0,128,2030,0.1
426,1300,0,128,1490,0.1
427,3088,0,256,2750,0.1
428,1272,0,128,1330,0.1
429,1532,0,128,1680,0.1
430,3236,0,256,2790,0.1
431,760,0,64,1130,0.1
432,820,0,64,1010,0.1
433,352,0,32,470,0.1
434,644,0,64,820,0.1
435,1248,0,128,1400,0.1
436,540,0,64,690,0.1
437,1048,0,64,1320,0.1
438,932,0,64,1160,0.1
439,2320,0,256,2040,0.1
440,1680,0,128,1800,0.1
441,1364,0,128,1460,0.1
442,604,0,64,760,0.1
443,1328,0,128,1350,0.1
444,1304,0,128,1380,0.1
445,548,0,64,680,0.1
446,2092,0,128,2040,0.1
447,2876,0,256,2520,0.1
448,872,0,64,1000,0.1
449,1500,0,128,1610,0.1
450,1600,0,128,1710,0.1
451,1688,0,128,1810,0.1
452,1812,0,128,1740,0.1
453,688,0,64,920,0.1
454,2068,0,256,1910,0.1
455,980,0,64,1290,0.1
456,1488,0,128,1570,0.1
457,1484,0,128,1550,0.1
458,332,0,32,520,0.1
459,1420,0,128,1480,0.1
460,1996,0,128,2170,0.1
461,1128,0,64,1260,0.1
462,812,0,64,1030,0.1
463,492,0,32,740,0.1
464,1372,0,128,1480,0.1
465,1188,0,128,1330,0.1
466,888,0,64,1000,0.1
467,684,0,64,890,0.1
468,464,0,32,640,0.1
469,2756,0,256,2390,0.1
470,580,0,64,770,0.1
471,192,0,16,380,0.1
472,708,0,64,880,0.1
473,1672,0,128,1750,0.1
474,2688,0,256,2380,0.1
475,724,0,64,930,0.1
476,808,0,64,1050,0.1
477,48,0,8,130,0.1
478,1456,0,128,1510,0.1
479,924,0,64,1130,0.1
480,1556,0,128,1770,0.1
481,1444,0,128,1530,0.1
482,372,0,32,610,0.1
483,792,0,64,950,0.1
484,564,0,64,790,0.1
485,796,0,64,1120,0.1
486,5296,0,512,4140,0.1
487,740,0,64,990,0.1
488,1048,0,128,1140,0.1
489,1780,0,128,1980,0.1
490,1152,0,128,1200,0.1
491,596,0,64,810,0.1
492,952,0,64,1220,0.1
493,1140,0,64,1430,0.1
494,1116,0,128,1150,0.1
495,1048,0,64,1270,0.1
496,1656,0,128,1660,0.1
497,1080,0,64,1340,0.1
498,524,0,32,770,0.1
499,1444,0,128,1540,0.1
500,384,0,32,600,0.1
