Episode,Score,Invalid Moves,Highest Tile,Total Reward,Epsilon
146,632,0,64,162.07418376866218,0.1
147,1096,0,64,185.94029906870796,0.1
148,504,0,32,144.5967016571867,0.1
149,1464,0,128,211.0378463712856,0.1
150,1960,0,128,246.6274463261166,0.1
151,1412,0,128,220.9182781475217,0.1
152,664,0,64,156.90640207492092,0.1
153,1640,0,128,209.30525803524588,0.1
154,1336,0,128,181.62469142524714,0.1
155,1044,0,64,157.17171332713127,0.1
156,1368,0,128,228.86264571874216,0.1
157,792,0,64,159.5973955401953,0.1
158,580,0,64,162.29030991858525,0.1
159,816,0,64,150.07590073958215,0.1
160,740,0,64,159.56950656431906,0.1
161,1028,0,128,169.8484434715243,0.1
162,648,0,64,147.25250194396097,0.1
163,984,0,128,147.16450239518716,0.1
164,448,0,64,115.74302358096989,0.1
165,1296,0,128,205.49405473239287,0.1
166,820,0,64,121.52311946821986,0.1
167,992,0,64,197.76037818928748,0.1
168,2188,0,128,307.7684598127744,0.1
169,1512,0,128,228.45738500244792,0.1
170,1352,0,128,238.31632978537664,0.1
171,2108,0,256,255.1696385575477,0.1
172,560,0,64,129.30553248256663,0.1
173,2508,0,256,250.08566012518548,0.1
174,1580,0,128,238.4888534064707,0.1
175,572,0,64,137.50346854171158,0.1
176,852,0,64,176.13937047610378,0.1
177,436,0,32,118.90331107816407,0.1
178,1656,0,128,221.02703904230987,0.1
179,1376,0,128,196.18437419691915,0.1
180,1168,0,64,202.3696527158599,0.1
181,1760,0,128,247.97226901621414,0.1
182,1612,0,128,265.98810530316456,0.1
183,3332,0,256,314.1621457193065,0.1
184,2348,0,256,259.0687602060997,0.1
185,3088,0,256,330.43099463741294,0.1
186,1052,0,128,193.9598525176114,0.1
187,1988,0,256,271.48989340598877,0.1
188,508,0,64,138.7843361471329,0.1
189,360,0,32,116.13037253209345,0.1
190,1300,0,128,192.39794223799544,0.1
191,1468,0,128,229.98152245570643,0.1
192,700,0,64,141.95093913428627,0.1
193,684,0,64,127.97938454922726,0.1
194,780,0,64,141.8112500743349,0.1
195,1980,0,256,211.574167492781,0.1
196,680,0,64,161.87780108298676,0.1
197,1452,0,128,193.23580711644024,0.1
198,632,0,64,136.60597273905668,0.1
199,1248,0,128,173.07505075163655,0.1
200,608,0,64,127.59997287232535,0.1
201,980,0,128,174.75682901429465,0.1
202,732,0,64,159.14124660005714,0.1
203,1248,0,128,228.63520135645922,0.1
204,612,0,64,157.55467391761934,0.1
205,648,0,64,145.57667194173993,0.1
206,648,0,64,164.2772545708251,0.1
207,1476,0,128,248.90356140801921,0.1
208,836,0,64,178.36692230869235,0.1
209,1552,0,128,263.19282046318614,0.1
210,476,0,32,136.5447271115013,0.1
211,1408,0,128,226.3714425545143,0.1
212,1276,0,64,198.58561977370795,0.1
213,1184,0,128,217.17286000368745,0.1
214,1420,0,128,214.55326712179576,0.1
215,1500,0,128,270.15192362171086,0.1
216,276,0,32,102.79753035871707,0.1
217,1064,0,128,211.7056323474548,0.1
218,1388,0,128,214.02292169881082,0.1
219,892,0,64,197.23934400595562,0.1
220,1472,0,128,276.77863486439196,0.1
221,1240,0,128,203.290946602714,0.1
222,2020,0,256,271.42200952647255,0.1
223,1292,0,128,231.6417222254606,0.1
224,1240,0,128,207.14412910811933,0.1
225,1424,0,128,223.5017424682005,0.1
226,1344,0,128,216.90810001015703,0.1
227,2116,0,128,261.47009448066984,0.1
228,2332,0,256,336.4143573174932,0.1
229,1412,0,128,252.24852718820864,0.1
230,1404,0,128,263.2853966799256,0.1
231,1452,0,128,292.05619294941664,0.1
232,1296,0,64,238.21431873710273,0.1
233,560,0,32,120.51974998250546,0.1
234,1488,0,128,249.82268151914826,0.1
235,880,0,64,183.81086347071155,0.1
236,984,0,64,205.15994386738143,0.1
237,1412,0,128,259.3185574924198,0.1
238,1088,0,64,196.62728710465407,0.1
239,1360,0,128,248.17225731959115,0.1
240,1480,0,128,229.86600349969433,0.1
241,2800,0,256,374.84460682305576,0.1
242,1496,0,128,243.52058269084534,0.1
243,1700,0,128,245.22503839659026,0.1
244,904,0,64,167.9734651339981,0.1
245,2176,0,256,309.7677276758718,0.1
246,2416,0,256,322.39361452837255,0.1
247,800,0,64,172.12116936812458,0.1
248,1080,0,64,212.84357298183522,0.1
249,1820,0,128,291.48755377137746,0.1
250,1812,0,128,246.334783686983,0.1
251,2108,0,256,298.7383860841915,0.1
252,1088,0,128,191.106635395555,0.1
253,728,0,64,170.055340713673,0.1
254,1660,0,128,247.13965827148306,0.1
255,616,0,64,142.39165755892606,0.1
256,2788,0,256,328.1720604021805,0.1
257,1432,0,128,244.9394007596843,0.1
258,652,0,64,161.47406298158344,0.1
259,3412,0,256,353.14852204991774,0.1
260,968,0,64,206.51218083207607,0.1
261,2508,0,256,289.27798635925865,0.1
262,764,0,64,163.74986351921135,0.1
263,2876,0,256,347.87833856289996,0.1
264,700,0,64,172.8338725466157,0.1
265,3196,0,256,417.5587438696349,0.1
266,2500,0,256,306.8467663580188,0.1
267,3904,0,256,424.8431743431481,0.1
268,1196,0,128,204.80387406098492,0.1
269,1888,0,128,263.7320210351399,0.1
270,1872,0,128,228.1362568280782,0.1
271,712,0,64,156.64751441510862,0.1
272,640,0,64,138.8619145421802,0.1
273,2020,0,128,280.5821615474825,0.1
274,1592,0,128,235.05940377258273,0.1
275,416,0,32,106.87124199594784,0.1
276,456,0,32,116.0689156774933,0.1
277,2896,0,128,334.7229348208073,0.1
278,772,0,64,152.26265358152466,0.1
279,2868,0,256,418.5910797419153,0.1
280,1664,0,128,257.6315776663617,0.1
281,2580,0,256,266.21073808324854,0.1
282,1024,0,64,193.990967170622,0.1
283,1920,0,128,276.5120100835873,0.1
284,2212,0,256,336.1790784829397,0.1
285,2256,0,256,317.7956789367715,0.1
286,3080,0,256,345.1715620804994,0.1
287,1612,0,128,254.2176427044125,0.1
288,1508,0,128,203.11286392048956,0.1
289,1172,0,128,204.1826208921461,0.1
290,712,0,64,152.05759561236044,0.1
291,1724,0,128,241.1089352805635,0.1
292,1728,0,128,249.1479396653585,0.1
293,380,0,32,110.6294661933394,0.1
294,1004,0,128,185.1467519771569,0.1
295,2076,0,128,229.72631740685878,0.1
296,3324,0,256,400.46299659892253,0.1
297,1376,0,128,193.45663745289298,0.1
298,676,0,64,151.21400006961682,0.1
299,1660,0,128,267.3302702902381,0.1
300,1924,0,128,300.6793466817618,0.1
301,1364,0,128,184.39558875108207,0.1
302,3484,0,256,435.134710609403,0.1
303,2412,0,256,312.5641059349436,0.1
304,2956,0,256,367.54293828274336,0.1
305,1432,0,128,243.48733528047677,0.1
306,548,0,64,142.73279303677268,0.1
307,2228,0,256,304.9142412325227,0.1
308,2320,0,256,356.67110603697824,0.1
309,1576,0,128,254.90667757234755,0.1
310,1400,0,128,202.7166225733684,0.1
311,608,0,64,137.46623871237438,0.1
312,948,0,64,152.25381195747326,0.1
313,516,0,32,140.56810762509943,0.1
314,388,0,32,114.76168009659106,0.1
315,1784,0,128,281.65721308214364,0.1
316,2096,0,256,255.7874693747448,0.1
317,1564,0,128,268.98407962679204,0.1
318,1952,0,128,240.35342292407375,0.1
319,884,0,64,164.07402287228115,0.1
320,2044,0,128,236.66530102360397,0.1
321,776,0,64,181.05251936062143,0.1
322,880,0,64,202.24614263369293,0.1
323,568,0,64,121.12779115869851,0.1
324,3224,0,256,421.3403569275943,0.1
325,1024,0,64,204.6106523443496,0.1
326,716,0,32,112.93432143486795,0.1
327,2172,0,128,320.5143107503609,0.1
328,3284,0,256,384.6643299736751,0.1
329,2124,0,128,285.436663249976,0.1
330,1724,0,128,271.28532164978236,0.1
331,744,0,64,145.63141774997507,0.1
332,1732,0,128,281.70214585734254,0.1
333,1596,0,128,256.040819525761,0.1
334,2208,0,256,292.90328511337793,0.1
335,1116,0,128,201.52980608937867,0.1
336,2064,0,128,304.30398903723784,0.1
337,1336,0,128,202.0027696428724,0.1
338,652,0,64,170.17333908029994,0.1
339,1064,0,64,203.87774697455458,0.1
340,1736,0,128,258.35973538015753,0.1
341,1612,0,128,254.45230385497564,0.1
342,1624,0,128,266.62337097219466,0.1
343,1052,0,64,174.23279831861012,0.1
344,688,0,64,161.0370770666693,0.1
345,3012,0,256,346.0419963282378,0.1
346,1428,0,128,246.20034704286522,0.1
347,1764,0,128,263.1871331952937,0.1
348,1624,0,128,245.61186383207593,0.1
349,1864,0,128,294.26030178129525,0.1
350,1672,0,128,222.23591272142244,0.1
351,2248,0,256,289.6544420949612,0.1
352,1704,0,128,219.02832014995082,0.1
353,2800,0,256,341.0113791382727,0.1
354,628,0,64,141.69182842979558,0.1
355,2064,0,256,266.85206863720913,0.1
356,1724,0,128,261.97153330008126,0.1
357,1368,0,128,224.56920805269743,0.1
358,2220,0,256,253.99433360391666,0.1
359,1456,0,128,244.31380946184734,0.1
360,1608,0,128,271.87333343926076,0.1
361,1436,0,128,218.793689274019,0.1
362,2460,0,256,320.17089973359924,0.1
363,1984,0,128,239.52283504551988,0.1
364,1716,0,128,306.2407184916331,0.1
365,3012,0,256,374.56097012190446,0.1
366,1532,0,128,268.0313294523451,0.1
367,2160,0,256,299.82397735953595,0.1
368,2100,0,128,322.7803373322874,0.1
369,1460,0,128,246.69068805822312,0.1
370,656,0,64,130.20759779295645,0.1
371,3720,0,256,409.5335611661675,0.1
372,976,0,64,197.6883178370037,0.1
373,792,0,64,184.8947319076695,0.1
374,2340,0,256,327.54459389392673,0.1
375,2476,0,256,261.27375963508644,0.1
376,1536,0,128,239.36186390008857,0.1
377,1976,0,128,273.35217637886075,0.1
378,396,0,32,124.78282774062717,0.1
379,904,0,64,177.44496883525966,0.1
380,1192,0,128,209.14453639591548,0.1
381,1292,0,128,212.68771667579088,0.1
382,2928,0,256,309.73880874924794,0.1
383,2608,0,256,379.2793002015349,0.1
384,1984,0,128,310.0862610094524,0.1
385,2112,0,256,264.80870143405076,0.1
386,900,0,64,177.68733979929945,0.1
387,2132,0,128,295.81338653523704,0.1
388,2548,0,256,300.4578674601878,0.1
389,1892,0,128,273.80768065757235,0.1
390,1296,0,128,163.9570654548717,0.1
391,2480,0,256,297.5649132746505,0.1
392,1632,0,128,262.83715814135564,0.1
393,1004,0,64,203.5652392387052,0.1
394,1576,0,128,205.6510150847963,0.1
395,1272,0,64,205.93855733166606,0.1
396,2056,0,256,235.66544676936667,0.1
397,2360,0,256,270.3904775713583,0.1
398,1068,0,64,213.65725094371464,0.1
399,1772,0,128,278.3855286992414,0.1
400,724,0,64,179.7227170051069,0.1
401,2032,0,128,251.275549883495,0.1
402,1436,0,128,217.90739601032465,0.1
403,900,0,64,185.845241176186,0.1
404,2492,0,256,334.52797229443973,0.1
405,1008,0,64,200.48510397069816,0.1
406,1776,0,128,253.092656919325,0.1
407,1456,0,128,233.64081546864898,0.1
408,988,0,64,169.56385806316038,0.1
409,1240,0,64,197.07724072935645,0.1
410,872,0,64,184.58691750174268,0.1
411,1548,0,128,231.27819325357777,0.1
412,796,0,64,160.61860363354822,0.1
413,1324,0,128,214.29294440830787,0.1
414,1392,0,128,228.86410505055727,0.1
415,1364,0,128,255.45994482605977,0.1
416,1484,0,128,252.15533412408533,0.1
417,1124,0,128,228.36527409766867,0.1
418,1616,0,128,272.24871480172567,0.1
419,1400,0,128,229.4330078724047,0.1
420,1396,0,128,240.53975662651584,0.1
421,2188,0,128,309.6601790652437,0.1
422,824,0,64,171.8327594592218,0.1
423,640,0,64,143.61360547234835,0.1
424,2996,0,256,302.31269735055156,0.1
425,1564,0,128,256.35728185705,0.1
426,584,0,64,152.97962261202127,0.1
427,1072,0,64,212.30352014133072,0.1
428,1268,0,128,232.31232478918932,0.1
429,1856,0,128,255.46831038492851,0.1
430,856,0,64,162.54418739790796,0.1
431,2596,0,256,286.55534347727416,0.1
432,1532,0,128,213.16361943025646,0.1
433,544,0,32,94.25890636209525,0.1
434,1024,0,64,179.32233171810935,0.1
435,1540,0,128,254.00765279725687,0.1
436,1172,0,128,201.38768587599878,0.1
437,2444,0,256,294.8643320043012,0.1
438,1692,0,128,274.21161697851466,0.1
439,452,0,32,115.25841761403933,0.1
440,876,0,64,179.885397536406,0.1
441,464,0,32,127.34442150250143,0.1
442,1392,0,128,227.47961288963967,0.1
443,1452,0,128,218.64558333736272,0.1
444,1748,0,128,227.09279175779542,0.1
445,1128,0,128,214.07084375373304,0.1
446,1404,0,128,255.0251241395032,0.1
447,768,0,64,162.35075981682547,0.1
448,1280,0,128,224.1170688735602,0.1
449,328,0,32,100.37562565679421,0.1
450,736,0,64,159.39069882682494,0.1
451,1444,0,128,234.93726373785563,0.1
452,572,0,64,140.08823118931144,0.1
453,368,0,32,119.2112978935439,0.1
454,1756,0,128,249.14720320553013,0.1
455,1060,0,128,192.2806107317011,0.1
456,732,0,64,165.04670204220386,0.1
457,1132,0,128,173.46532139782835,0.1
458,1192,0,128,203.1586588808548,0.1
459,720,0,64,148.39002040150763,0.1
460,548,0,32,124.56429676337487,0.1
461,1568,0,128,248.35212926551293,0.1
462,1168,0,128,231.70171042952882,0.1
463,2100,0,128,276.26092290024127,0.1
464,1260,0,128,233.98615333964196,0.1
465,1328,0,128,180.52745993724113,0.1
466,612,0,64,133.6328504512516,0.1
467,592,0,64,146.36163917253177,0.1
468,1292,0,128,213.71190611728673,0.1
469,416,0,32,132.4354320725253,0.1
470,1808,0,128,243.92729146971885,0.1
471,1672,0,128,237.12918523219489,0.1
472,460,0,64,128.10336813260318,0.1
473,1136,0,128,217.35249014772978,0.1
474,1396,0,128,214.96631621465772,0.1
475,760,0,64,166.71295118884964,0.1
476,1408,0,128,219.50140544573392,0.1
477,2628,0,256,314.7756119365962,0.1
478,540,0,64,126.42378964463703,0.1
479,668,0,64,162.96675745790537,0.1
480,504,0,64,127.49030065715343,0.1
481,632,0,64,114.1777978049778,0.1
482,760,0,64,164.25505023595568,0.1
483,1872,0,128,224.33059712634966,0.1
484,732,0,64,154.28813037307114,0.1
485,744,0,64,148.1090358505036,0.1
486,572,0,64,153.34604094837533,0.1
487,528,0,64,130.22324726669973,0.1
488,856,0,64,158.6636827481836,0.1
489,740,0,64,149.9981281804431,0.1
490,644,0,64,118.54692103481578,0.1
491,672,0,64,139.95347169879886,0.1
492,1224,0,64,182.72306430382497,0.1
493,280,0,32,99.39916995714651,0.1
494,1104,0,128,157.97850676370186,0.1
495,580,0,64,143.51999327385286,0.1
496,1076,0,64,197.88275289045998,0.1
497,716,0,64,156.2883246361895,0.1
498,1476,0,128,224.0142983863801,0.1
499,760,0,64,154.90012849035892,0.1
500,592,0,64,135.77395375535932,0.1
