Episode,Score,Invalid Moves,Highest Tile,Total Reward,Epsilon
59,1380,0,128,227.44314173124903,0.16578007115626464
60,884,0,128,137.491878168878,0.1608066690215767
61,1388,0,128,237.31968399600797,0.1559824689509294
62,612,0,64,121.2944234843315,0.1513029948824015
63,1960,0,128,284.04582242098525,0.14676390503592945
64,620,0,64,123.51402907268499,0.14236098788485158
65,660,0,64,130.5240538404959,0.13809015824830603
66,532,0,64,107.45324026375023,0.13394745350085685
67,3052,0,256,601.4525833181059,0.12992902989583113
68,2340,0,256,443.1860116498185,0.1260311589989562
69,328,0,32,75.66425647397173,0.12225022422898751
70,1024,0,128,168.79003263647036,0.11858271750211788
71,1048,0,128,159.05193167076004,0.11502523597705434
72,1372,0,128,226.7321204974281,0.1115744788977427
73,2136,0,256,359.6946165701371,0.10822724453081042
74,1136,0,128,188.0097689754104,0.10498042719488611
75,1028,0,64,188.96762520488127,0.10183101437903952
76,2512,0,256,433.6099592485298,0.1
77,1780,0,128,298.32192183122544,0.1
78,2604,0,256,461.02214876624663,0.1
79,1088,0,128,181.11771262921093,0.1
80,452,0,32,96.9120884846477,0.1
81,556,0,64,103.97348102423344,0.1
82,1808,0,128,309.0421769644885,0.1
83,796,0,64,159.9157133785145,0.1
84,2272,0,256,369.55818526233793,0.1
85,3812,0,256,779.6135968760403,0.1
86,1300,0,128,205.12721205474483,0.1
87,680,0,64,132.40783294119737,0.1
88,4932,0,512,952.0985713294367,0.1
89,2136,0,128,337.8403794882891,0.1
90,2328,0,128,358.96230902814847,0.1
91,1452,0,128,230.81253484714566,0.1
92,788,0,64,149.48596765884142,0.1
93,1692,0,128,287.80455169893935,0.1
94,1748,0,128,269.54971297464556,0.1
95,916,0,64,178.3634156842826,0.1
96,2216,0,128,340.3934572932889,0.1
97,2744,0,256,539.4748765674813,0.1
98,1028,0,64,187.61252225521736,0.1
99,1108,0,128,189.21340016493812,0.1
100,1184,0,128,181.89210928383847,0.1
101,408,0,32,85.86395223479781,0.1
102,3940,0,256,852.4933864525461,0.1
103,3152,0,256,601.6731336810318,0.1
104,1328,0,128,206.9216356326812,0.1
105,1648,0,128,267.7487322642359,0.1
106,3188,0,256,653.897875316674,0.1
107,4840,0,512,999.5302465083495,0.1
108,1492,0,128,256.9313031361635,0.1
109,728,0,64,142.80001965577074,0.1
110,1532,0,128,251.2556019239394,0.1
111,1500,0,128,248.60801906990747,0.1
112,1604,0,128,272.9329157724991,0.1
113,1448,0,128,236.2555220561507,0.1
114,972,0,64,195.07002453592557,0.1
115,1188,0,128,200.25699513881776,0.1
116,1292,0,128,206.37330797655352,0.1
117,1936,0,128,296.7495577979114,0.1
118,1052,0,64,196.4152529595172,0.1
119,1284,0,128,211.84436288116024,0.1
120,1816,0,128,300.7901653637468,0.1
121,1784,0,128,281.3400674041825,0.1
122,1492,0,128,254.3215005759375,0.1
123,468,0,64,87.13971709031807,0.1
124,1352,0,128,218.2682079270875,0.1
125,688,0,64,133.88936425759263,0.1
126,5468,0,512,1151.1607960118877,0.1
127,1968,0,128,294.1327146428208,0.1
128,620,0,64,123.21957575564959,0.1
129,1004,0,64,186.99805476200012,0.1
130,2888,0,256,608.0194262615679,0.1
131,880,0,64,169.99322640229565,0.1
132,1080,0,64,202.2038383721996,0.1
133,492,0,32,93.50717754884145,0.1
134,2188,0,256,352.1671262511661,0.1
135,1888,0,128,306.4445866842053,0.1
136,2800,0,256,491.3754903181326,0.1
137,536,0,64,94.9952438738804,0.1
138,1532,0,128,242.33917265469043,0.1
139,1616,0,128,245.2172760028913,0.1
140,996,0,128,155.9375561189669,0.1
141,748,0,64,142.59912340105103,0.1
142,408,0,32,86.09251402759689,0.1
143,524,0,32,116.79985544553278,0.1
144,952,0,64,152.50350350038966,0.1
145,712,0,64,122.91678993390823,0.1
146,828,0,64,149.41071268660974,0.1
147,336,0,32,64.92992005588145,0.1
148,404,0,32,87.32292155425431,0.1
149,1316,0,128,191.25899588777241,0.1
150,412,0,32,83.76455637850106,0.1
151,1752,0,128,279.7272984732015,0.1
152,320,0,32,68.46721858674427,0.1
153,364,0,32,81.39450296432997,0.1
154,968,0,64,169.04395832771363,0.1
155,676,0,64,118.99585165692592,0.1
156,848,0,64,150.68930427225956,0.1
157,228,0,16,59.39368654756709,0.1
158,268,0,32,58.219688061765645,0.1
159,624,0,64,119.94260655680735,0.1
160,1124,0,128,171.80733070262505,0.1
161,1452,0,128,230.18244699024802,0.1
162,1664,0,128,245.1085852926373,0.1
163,316,0,32,76.89436811310749,0.1
164,1448,0,128,246.9987320487753,0.1
165,808,0,64,142.30520469600285,0.1
166,1352,0,128,219.75766478822726,0.1
167,1348,0,128,223.53787677739646,0.1
168,2400,0,256,431.0797726185728,0.1
169,2748,0,256,449.85774786669697,0.1
170,1384,0,128,209.9391595813451,0.1
171,584,0,64,111.56774590748068,0.1
172,172,0,16,40.023408258575074,0.1
173,524,0,64,110.31382119560949,0.1
174,1116,0,128,163.61148291566676,0.1
175,1048,0,128,152.2936425628514,0.1
176,328,0,32,78.4065473616176,0.1
177,232,0,16,63.276633634527826,0.1
178,660,0,64,120.65608054359012,0.1
179,248,0,32,56.63881928641966,0.1
180,588,0,64,109.39480050532133,0.1
181,604,0,64,100.89502337842535,0.1
182,1212,0,128,189.26368575092968,0.1
183,556,0,64,87.95293110813827,0.1
184,716,0,64,122.54153427132518,0.1
185,572,0,64,97.83108470981554,0.1
186,1352,0,128,200.71463823104548,0.1
187,200,0,16,50.30052843021388,0.1
188,548,0,64,101.51144089087003,0.1
189,632,0,64,122.63924277288503,0.1
190,1888,0,128,280.47751631373353,0.1
191,1104,0,128,163.47869091026286,0.1
192,1008,0,64,155.79264443535828,0.1
193,1172,0,128,184.48019625800285,0.1
194,1360,0,128,203.52829654403374,0.1
195,1480,0,128,232.48243760583154,0.1
196,848,0,64,150.3669128297089,0.1
197,916,0,64,168.52457582528496,0.1
198,1076,0,128,153.5963189560093,0.1
199,296,0,32,73.41258491135336,0.1
200,1244,0,128,186.094862809671,0.1
201,372,0,32,71.59224073052764,0.1
202,2396,0,256,405.0058278260356,0.1
203,1080,0,128,167.12318754538202,0.1
204,400,0,32,85.68082148469345,0.1
205,548,0,64,97.27238815648963,0.1
206,632,0,64,108.64766938935443,0.1
207,260,0,32,47.46577603237176,0.1
208,668,0,64,120.17097427348389,0.1
209,760,0,64,145.33214794558745,0.1
210,1072,0,128,162.59904852377483,0.1
211,736,0,64,138.24209473117318,0.1
212,2072,0,128,294.4372336229027,0.1
213,696,0,64,121.34527722726035,0.1
214,1408,0,128,220.37580135827426,0.1
215,396,0,32,82.3427040886965,0.1
216,200,0,32,45.72027671776218,0.1
217,492,0,64,91.05174539782857,0.1
218,768,0,64,122.16834256718833,0.1
219,352,0,32,73.62992868576981,0.1
220,524,0,32,108.66429868364456,0.1
221,1868,0,128,290.37837344109,0.1
222,776,0,64,135.04663163626816,0.1
223,1596,0,128,240.10855013396676,0.1
224,1072,0,128,156.13097248197502,0.1
225,424,0,32,85.90272705957763,0.1
226,244,0,32,53.77308275065788,0.1
227,320,0,32,68.12475066944988,0.1
228,1468,0,128,231.28469981654706,0.1
229,1064,0,128,159.31768670339042,0.1
230,740,0,64,117.19665735680125,0.1
231,644,0,64,123.31967516426455,0.1
232,824,0,64,142.3422546810025,0.1
233,1316,0,128,198.05810614403683,0.1
234,1300,0,64,220.2219949463782,0.1
235,324,0,32,75.48301765737499,0.1
236,204,0,16,52.555897128714825,0.1
237,1060,0,128,158.57502197126615,0.1
238,448,0,32,93.18466070102535,0.1
239,256,0,32,56.256515041744535,0.1
240,688,0,64,113.99473875958509,0.1
241,1308,0,128,197.38838635042848,0.1
242,636,0,64,114.1135606213507,0.1
243,940,0,64,157.8429004504922,0.1
244,1240,0,128,185.7188022816374,0.1
245,756,0,64,131.49820380017542,0.1
246,1108,0,128,176.45259715712538,0.1
247,624,0,64,113.52362650447186,0.1
248,224,0,32,46.51605331552058,0.1
249,1448,0,128,204.528456078371,0.1
250,436,0,32,93.97841323157903,0.1
251,880,0,64,162.82453905297328,0.1
252,608,0,64,108.85282109852771,0.1
253,592,0,64,109.42145985148751,0.1
254,1148,0,128,179.47355031106125,0.1
255,1300,0,128,194.2095271168795,0.1
256,1216,0,128,170.59274616292242,0.1
257,596,0,64,105.93368286405773,0.1
258,384,0,32,80.66947026471152,0.1
259,1200,0,128,184.49432681009694,0.1
260,564,0,64,101.21698246879471,0.1
261,584,0,64,104.4665157379357,0.1
262,508,0,32,97.63814208330568,0.1
263,604,0,64,118.43729755441636,0.1
264,480,0,32,101.97801150563198,0.1
265,976,0,64,164.80997275727162,0.1
266,684,0,64,116.00587012602767,0.1
267,1172,0,128,179.75580580807616,0.1
268,140,0,16,34.652449512035425,0.1
269,332,0,32,70.9441893701665,0.1
270,636,0,64,113.20762370187815,0.1
271,608,0,64,108.55414225806338,0.1
272,600,0,64,111.58732891387508,0.1
273,448,0,32,94.44498384634097,0.1
274,768,0,64,140.20442611953817,0.1
275,544,0,64,100.27969866853014,0.1
276,780,0,64,141.88035479714392,0.1
277,552,0,64,96.86453263860801,0.1
278,296,0,32,65.8921289847609,0.1
279,352,0,32,80.37191176660171,0.1
280,184,0,32,42.91645024502712,0.1
281,1036,0,128,152.80164715253102,0.1
282,604,0,64,112.58689291695983,0.1
283,112,0,16,31.837173868665868,0.1
284,744,0,64,127.66019655555698,0.1
285,1428,0,128,203.81098947496722,0.1
286,676,0,64,119.95534413567289,0.1
287,168,0,16,46.521745660477066,0.1
288,920,0,64,153.49472715220665,0.1
289,1216,0,128,212.00310050944742,0.1
290,576,0,64,97.86772726279357,0.1
291,824,0,64,138.10354811066009,0.1
292,652,0,64,113.15868632653161,0.1
293,568,0,64,111.76923135824588,0.1
294,340,0,32,73.28955332806783,0.1
295,2920,0,256,536.0899643574237,0.1
296,680,0,64,128.45535669843719,0.1
297,352,0,32,78.49976929815308,0.1
298,1500,0,128,240.99560545116427,0.1
299,1544,0,128,253.6873479511763,0.1
300,2528,0,256,483.97661485634455,0.1
301,828,0,64,161.31510372863215,0.1
302,5692,0,512,1250.447422268065,0.1
303,1400,0,128,238.26572226806465,0.1
304,1332,0,128,208.98217395816926,0.1
305,1024,0,64,199.507966038747,0.1
306,316,0,32,72.13787012713959,0.1
307,700,0,64,130.01698342751638,0.1
308,1876,0,128,295.213749664235,0.1
309,1436,0,128,240.5992542230168,0.1
310,1052,0,64,193.0686622302363,0.1
311,1288,0,128,216.09723103865585,0.1
312,1928,0,128,316.77319310797793,0.1
313,576,0,32,131.25197784596125,0.1
314,3016,0,256,559.8122180291,0.1
315,2892,0,256,541.0256005815646,0.1
316,844,0,64,164.53066821508142,0.1
317,1000,0,64,173.85030420789326,0.1
318,992,0,64,198.2923400311398,0.1
319,716,0,64,144.88427250040607,0.1
320,2352,0,128,361.2843008765084,0.1
321,1636,0,128,267.8775183844417,0.1
322,1888,0,128,302.03145119885045,0.1
323,1664,0,128,285.45841023256224,0.1
324,1372,0,128,211.68109960875034,0.1
325,3148,0,256,622.313427848793,0.1
326,1584,0,128,232.88792574882777,0.1
327,1488,0,128,253.17531818280145,0.1
328,3476,0,256,730.3184602137528,0.1
329,3060,0,256,574.114896061248,0.1
330,1968,0,128,333.8167414094074,0.1
331,3240,0,256,708.6380696476516,0.1
332,2088,0,128,327.65837782443015,0.1
333,2944,0,256,460.7902492189991,0.1
334,1504,0,128,248.50521321733194,0.1
335,356,0,32,80.41460974413081,0.1
336,1480,0,128,236.5051486215673,0.1
337,1452,0,128,237.53708271543775,0.1
338,2000,0,128,307.75569766718394,0.1
339,948,0,64,181.11286628175958,0.1
340,3344,0,256,718.3242523918676,0.1
341,624,0,64,124.18711015604869,0.1
342,2956,0,256,556.3398364985615,0.1
343,4364,0,256,866.4086825683718,0.1
344,1528,0,128,250.29300749841988,0.1
345,2228,0,128,333.74786013387154,0.1
346,2652,0,128,413.4878481026515,0.1
347,3160,0,256,643.3835352247153,0.1
348,2428,0,256,454.3606681569275,0.1
349,1432,0,128,250.07881042176092,0.1
350,2660,0,256,397.9879896255896,0.1
351,700,0,64,137.16666991285985,0.1
352,592,0,64,111.20631325351616,0.1
353,1780,0,128,300.70677646842074,0.1
354,3168,0,256,654.999839216098,0.1
355,1684,0,128,287.86545919350425,0.1
356,1744,0,128,289.9915655353548,0.1
357,1732,0,128,282.2925526835953,0.1
358,1740,0,128,277.67996397790193,0.1
359,1744,0,128,292.86863339534943,0.1
360,1600,0,128,271.5933382775854,0.1
361,2528,0,256,413.44561515455274,0.1
362,1000,0,64,191.14229954599526,0.1
363,1472,0,128,250.89429698921685,0.1
364,2692,0,256,491.7268192669936,0.1
365,2344,0,256,395.207048394113,0.1
366,696,0,64,135.03418371437198,0.1
367,1744,0,128,285.17710836016215,0.1
368,2440,0,256,406.5772127301738,0.1
369,1452,0,128,237.92999038471447,0.1
370,1552,0,128,274.1831837324633,0.1
371,640,0,64,134.76650396822268,0.1
372,4672,0,512,790.949081872534,0.1
373,4532,0,512,822.2254420053384,0.1
374,1484,0,128,247.51163061484684,0.1
375,3448,0,256,685.0817096124932,0.1
376,1564,0,128,265.00963057405244,0.1
377,1672,0,128,271.85719886588106,0.1
378,1664,0,128,270.50497827154345,0.1
379,2960,0,256,607.5793369243927,0.1
380,1492,0,128,257.8476026958227,0.1
381,1124,0,128,185.43206683772326,0.1
382,1492,0,128,250.5683388322077,0.1
383,3084,0,256,600.8765449288561,0.1
384,1172,0,64,227.81869085909486,0.1
385,2320,0,256,368.5914826821407,0.1
386,1396,0,128,226.57652126657408,0.1
387,2516,0,256,369.20588492957904,0.1
388,1408,0,128,224.86897518450687,0.1
389,3328,0,256,670.2788396048795,0.1
390,1792,0,128,301.93229049626024,0.1
391,2332,0,256,373.31364611719454,0.1
392,3136,0,256,552.5654863517597,0.1
393,1900,0,128,288.92113144851464,0.1
394,1504,0,128,253.75694314733482,0.1
395,1248,0,128,195.91509229637444,0.1
396,3604,0,256,659.9009332965916,0.1
397,564,0,64,109.1078726846562,0.1
398,276,0,32,63.66867572230385,0.1
399,1196,0,128,202.3658680087891,0.1
400,2888,0,256,557.9123696290029,0.1
401,1764,0,128,284.72524407946827,0.1
402,3460,0,256,665.0131900727268,0.1
403,620,0,64,125.43860490921149,0.1
404,748,0,64,143.84645576594033,0.1
405,816,0,64,157.31658849396166,0.1
406,1604,0,128,274.36101730193667,0.1
407,2008,0,128,329.39704829471094,0.1
408,1520,0,128,256.134131716995,0.1
409,1112,0,64,212.96294191347837,0.1
410,2568,0,256,469.6135656054711,0.1
411,792,0,64,160.916766876874,0.1
412,984,0,64,187.48677562532657,0.1
413,692,0,64,139.43638414965616,0.1
414,832,0,64,153.57324386929247,0.1
415,796,0,64,150.93476441789576,0.1
416,892,0,64,169.68342475769774,0.1
417,1548,0,128,253.140983554619,0.1
418,596,0,64,125.80916701704805,0.1
419,1180,0,64,221.71237733714017,0.1
420,1704,0,128,276.97254383645253,0.1
421,1564,0,128,273.418515891803,0.1
422,1112,0,64,206.92439791136667,0.1
423,692,0,64,134.85289462110796,0.1
424,1416,0,128,231.55240644756708,0.1
425,1140,0,128,189.3039490003869,0.1
426,1676,0,128,277.44099012580904,0.1
427,436,0,32,98.49931611231943,0.1
428,2008,0,128,306.7861752041773,0.1
429,1720,0,128,292.600282229828,0.1
430,2620,0,256,491.47231103217433,0.1
431,508,0,64,92.33514850563093,0.1
432,928,0,64,166.86964309138204,0.1
433,508,0,32,108.04120345933633,0.1
434,2052,0,128,323.96247610581213,0.1
435,3180,0,256,634.1256674549381,0.1
436,2604,0,256,463.4738009213126,0.1
437,1660,0,128,276.4239266730815,0.1
438,728,0,64,146.64135416700321,0.1
439,656,0,64,118.55638765131714,0.1
440,804,0,64,150.31014104674207,0.1
441,3292,0,256,609.818073281723,0.1
442,908,0,64,183.88096661952721,0.1
443,3232,0,256,651.0687597443704,0.1
444,2984,0,256,566.133116814521,0.1
445,616,0,64,113.42326518697371,0.1
446,1628,0,128,256.3704424834053,0.1
447,1664,0,128,266.0040906637739,0.1
448,2312,0,256,344.4493017623438,0.1
449,1976,0,128,318.33853073225,0.1
450,2356,0,256,335.30216733780594,0.1
451,1028,0,128,168.6638800936762,0.1
452,1004,0,64,178.26468187312312,0.1
453,2368,0,256,354.9962835228853,0.1
454,1820,0,128,295.6760814951356,0.1
455,468,0,64,92.95739345164274,0.1
456,2920,0,256,565.8563104841924,0.1
457,1436,0,128,246.58366056746394,0.1
458,1404,0,128,240.66790660411053,0.1
459,1588,0,128,252.5043276285335,0.1
460,2500,0,256,413.2248587093139,0.1
461,2156,0,128,351.00314537508007,0.1
462,804,0,64,154.89777149128054,0.1
463,1128,0,64,209.5868162214227,0.1
464,348,0,32,81.14417667842194,0.1
465,1736,0,128,284.7777631907018,0.1
466,820,0,64,161.13343987017151,0.1
467,3760,0,256,809.1386416292158,0.1
468,1016,0,64,186.24023650501198,0.1
469,776,0,64,159.61196344076185,0.1
470,860,0,64,176.0994504545519,0.1
471,544,0,64,110.24685909204254,0.1
472,1316,0,128,209.97920018917443,0.1
473,2064,0,256,305.8708939145018,0.1
474,1640,0,128,260.60739477340337,0.1
475,2860,0,256,578.6123708984637,0.1
476,1124,0,128,177.33297642953454,0.1
477,1304,0,128,213.74406657815547,0.1
478,1316,0,128,213.71662880514634,0.1
479,640,0,64,121.2182426886857,0.1
480,924,0,64,164.33234078822008,0.1
481,680,0,64,130.6222894669632,0.1
482,388,0,32,86.77548101855513,0.1
483,884,0,64,160.67644788835474,0.1
484,3124,0,256,631.3344685018632,0.1
485,1308,0,128,206.30860225949183,0.1
486,904,0,64,160.70833294226003,0.1
487,2412,0,256,449.2564575991557,0.1
488,1500,0,128,253.13223537995125,0.1
489,2048,0,128,308.0828194162589,0.1
490,740,0,64,149.3002170506716,0.1
491,2304,0,128,350.08114055974926,0.1
492,1512,0,128,250.14143034311272,0.1
493,1232,0,128,207.053721523611,0.1
494,2520,0,256,443.0619773510227,0.1
495,1096,0,128,184.4379952301914,0.1
496,1752,0,128,294.84648817008434,0.1
497,1092,0,128,180.1581774789806,0.1
498,2724,0,256,531.1854393840013,0.1
499,2556,0,128,389.1045051543736,0.1
500,1612,0,128,279.5298822180937,0.1
