Episode,Score,Invalid Moves,Highest Tile,Total Reward,Epsilon
203,2520,0,256,3351,0.1
204,3216,0,256,10666,0.1
205,2668,0,256,9791,0.1
206,728,0,64,2968,0.1
207,1112,0,128,5815,0.1
208,1624,0,128,4488,0.1
209,1828,0,128,1830,0.1
210,1612,0,128,1933,0.1
211,744,0,64,1412,0.1
212,608,0,64,534,0.1
213,1144,0,128,2897,0.1
214,956,0,64,1043,0.1
215,3116,0,256,5079,0.1
216,2776,0,128,5702,0.1
217,1192,0,64,2253,0.1
218,1568,0,128,8700,0.1
219,1388,0,64,4285,0.1
220,3268,0,256,10974,0.1
221,1956,0,128,3308,0.1
222,832,0,64,1657,0.1
223,2652,0,256,9950,0.1
224,2700,0,256,2200,0.1
225,3216,0,256,14772,0.1
226,4960,0,512,22661,0.1
227,1528,0,128,2310,0.1
228,2040,0,128,9185,0.1
229,664,0,64,648,0.1
230,2896,0,256,6962,0.1
231,432,0,64,351,0.1
232,1096,0,64,2396,0.1
233,1500,0,128,1260,0.1
234,548,0,64,600,0.1
235,624,0,64,1346,0.1
236,2444,0,256,18253,0.1
237,3992,0,256,8693,0.1
238,1372,0,128,5681,0.1
239,2568,0,256,15420,0.1
240,556,0,64,1131,0.1
241,1260,0,128,3461,0.1
242,1576,0,128,5620,0.1
243,1648,0,128,1694,0.1
244,1112,0,64,3519,0.1
245,1128,0,64,1127,0.1
246,848,0,64,2074,0.1
247,2064,0,128,4338,0.1
248,2692,0,256,3555,0.1
249,2400,0,256,14445,0.1
250,3324,0,256,26172,0.1
251,732,0,64,975,0.1
252,732,0,64,1945,0.1
253,3184,0,256,27407,0.1
254,792,0,64,2031,0.1
255,424,0,64,807,0.1
256,860,0,64,1699,0.1
257,1612,0,128,8673,0.1
258,2228,0,256,2907,0.1
259,752,0,64,2223,0.1
260,1760,0,128,10333,0.1
261,1120,0,128,2617,0.1
262,568,0,64,1599,0.1
263,2444,0,256,8432,0.1
264,2252,0,128,8529,0.1
265,1812,0,128,10455,0.1
266,2348,0,256,14663,0.1
267,1016,0,64,1143,0.1
268,804,0,64,1977,0.1
269,2476,0,256,9244,0.1
270,688,0,64,2121,0.1
271,580,0,64,1187,0.1
272,1356,0,128,3775,0.1
273,1796,0,128,10530,0.1
274,616,0,64,488,0.1
275,1168,0,128,3325,0.1
276,1636,0,128,2168,0.1
277,1120,0,128,1138,0.1
278,1492,0,128,1561,0.1
279,2136,0,128,3936,0.1
