Episode,Score,Invalid Moves,Highest Tile,Total Reward,Epsilon
226,1404,0,128,1500,0.1
227,3824,0,256,3420,0.1
228,1532,0,128,1660,0.1
229,1820,0,128,1740,0.1
230,1612,0,128,1640,0.1
231,1416,0,128,1540,0.1
232,2684,0,256,2310,0.1
233,1216,0,128,1310,0.1
234,2032,0,256,1820,0.1
235,1432,0,128,1620,0.1
236,1512,0,128,1550,0.1
237,1484,0,128,1550,0.1
238,596,0,64,660,0.1
239,692,0,64,830,0.1
240,1464,0,128,1550,0.1
241,1748,0,128,1850,0.1
242,2032,0,128,2110,0.1
243,1288,0,128,1310,0.1
244,1908,0,128,2020,0.1
245,640,0,64,770,0.1
246,1032,0,64,1150,0.1
247,2836,0,256,2620,0.1
248,1056,0,64,1160,0.1
249,3376,0,256,3030,0.1
250,804,0,64,990,0.1
251,1772,0,128,1770,0.1
252,1720,0,128,1680,0.1
253,1424,0,128,1530,0.1
254,2624,0,256,2300,0.1
255,5624,0,512,4300,0.1
256,1088,0,64,1350,0.1
257,2596,0,256,2350,0.1
258,3980,0,256,3320,0.1
259,1664,0,128,1640,0.1
260,2480,0,256,2110,0.1
261,1224,0,128,1270,0.1
262,1156,0,64,1370,0.1
263,680,0,64,730,0.1
264,700,0,64,890,0.1
265,1668,0,128,1550,0.1
266,2544,0,256,2360,0.1
267,1496,0,128,1490,0.1
268,1612,0,128,1750,0.1
269,2372,0,256,2080,0.1
270,1240,0,128,1250,0.1
271,1612,0,128,1720,0.1
272,2620,0,256,2410,0.1
273,1388,0,128,1390,0.1
274,5468,0,512,4100,0.1
275,1528,0,128,1540,0.1
276,2924,0,256,2610,0.1
277,1544,0,128,1500,0.1
278,1280,0,128,1330,0.1
279,2784,0,256,2450,0.1
280,1632,0,128,1610,0.1
281,1280,0,128,1400,0.1
282,936,0,64,1120,0.1
283,1008,0,64,1190,0.1
284,1172,0,128,1180,0.1
285,356,0,32,530,0.1
286,1408,0,128,1430,0.1
287,2432,0,256,2150,0.1
288,2696,0,256,2490,0.1
289,1400,0,128,1370,0.1
290,2628,0,256,2480,0.1
291,2152,0,256,1800,0.1
292,1460,0,128,1520,0.1
293,1460,0,128,1560,0.1
294,1244,0,128,1200,0.1
295,1600,0,128,1610,0.1
296,3320,0,256,2840,0.1
297,2580,0,256,2240,0.1
298,1500,0,128,1630,0.1
299,784,0,64,960,0.1
300,1028,0,128,1020,0.1
301,2344,0,256,2080,0.1
302,576,0,64,710,0.1
303,1404,0,128,1480,0.1
304,3488,0,256,3210,0.1
305,1500,0,64,1660,0.1
306,1516,0,128,1520,0.1
307,972,0,64,1060,0.1
308,1244,0,128,1320,0.1
309,1532,0,128,1620,0.1
310,740,0,64,820,0.1
311,312,0,32,430,0.1
312,1604,0,128,1720,0.1
313,1448,0,128,1570,0.1
314,3108,0,256,2720,0.1
315,5252,0,512,4060,0.1
316,848,0,64,1030,0.1
317,784,0,64,860,0.1
318,3152,0,256,2770,0.1
319,1412,0,128,1370,0.1
320,2000,0,128,1910,0.1
321,2184,0,128,2160,0.1
322,1872,0,128,2030,0.1
323,2944,0,256,2540,0.1
324,2304,0,256,2070,0.1
325,1132,0,128,1200,0.1
326,1308,0,128,1380,0.1
327,4092,0,256,3590,0.1
328,716,0,64,920,0.1
329,1112,0,64,1410,0.1
330,4944,0,512,3840,0.1
331,808,0,64,980,0.1
332,804,0,64,1000,0.1
333,1496,0,128,1600,0.1
334,1424,0,128,1410,0.1
335,776,0,64,880,0.1
336,1060,0,64,1220,0.1
337,1292,0,128,1280,0.1
338,1448,0,128,1450,0.1
339,1656,0,128,1650,0.1
340,1604,0,128,1650,0.1
341,424,0,32,570,0.1
342,1500,0,128,1580,0.1
343,644,0,64,810,0.1
344,1808,0,128,1680,0.1
345,2364,0,256,2020,0.1
346,1028,0,64,1190,0.1
347,1644,0,128,1620,0.1
348,1304,0,128,1320,0.1
349,2712,0,256,2460,0.1
350,1244,0,64,1450,0.1
351,2772,0,256,2420,0.1
352,2956,0,256,2560,0.1
353,1528,0,128,1600,0.1
354,1028,0,64,1220,0.1
355,1720,0,128,1830,0.1
356,3116,0,256,2780,0.1
357,672,0,64,800,0.1
358,1848,0,128,1770,0.1
359,872,0,64,1020,0.1
360,852,0,64,1070,0.1
361,600,0,64,710,0.1
362,620,0,64,800,0.1
363,1264,0,128,1350,0.1
364,2660,0,256,2330,0.1
365,2484,0,256,2300,0.1
366,1024,0,128,980,0.1
367,728,0,64,930,0.1
368,1520,0,128,1480,0.1
369,3192,0,256,2840,0.1
370,744,0,64,950,0.1
371,344,0,32,450,0.1
372,3048,0,256,2640,0.1
373,1272,0,128,1300,0.1
374,1256,0,128,1280,0.1
375,1612,0,128,1610,0.1
376,1348,0,128,1340,0.1
377,2276,0,256,1950,0.1
378,1220,0,128,1310,0.1
379,868,0,64,990,0.1
380,2436,0,256,2170,0.1
381,2424,0,256,2150,0.1
382,3220,0,256,2810,0.1
383,2596,0,256,2320,0.1
384,5212,0,512,3910,0.1
385,1740,0,128,1600,0.1
386,824,0,64,1010,0.1
387,1876,0,128,1940,0.1
388,1640,0,128,1690,0.1
389,1480,0,128,1520,0.1
390,1588,0,128,1540,0.1
391,1652,0,128,1660,0.1
392,1496,0,128,1620,0.1
393,3236,0,256,2820,0.1
394,2868,0,256,2500,0.1
395,2928,0,256,2620,0.1
396,1812,0,128,2050,0.1
397,1872,0,128,2030,0.1
398,1216,0,128,1170,0.1
399,1268,0,128,1270,0.1
400,688,0,64,810,0.1
401,2420,0,256,2100,0.1
402,3932,0,256,3380,0.1
403,1812,0,128,1750,0.1
404,596,0,32,790,0.1
405,832,0,64,1040,0.1
406,1672,0,128,1790,0.1
407,1168,0,128,1210,0.1
408,2336,0,256,2130,0.1
409,1008,0,64,1180,0.1
410,804,0,64,870,0.1
411,1012,0,128,930,0.1
412,2124,0,128,2000,0.1
413,3192,0,256,2780,0.1
414,4236,0,256,3960,0.1
415,1732,0,128,1850,0.1
416,1352,0,128,1430,0.1
417,1432,0,128,1500,0.1
418,708,0,64,830,0.1
419,1156,0,64,1380,0.1
420,2508,0,256,2220,0.1
421,1068,0,64,1230,0.1
422,1284,0,64,1390,0.1
423,1264,0,128,1340,0.1
424,1336,0,128,1440,0.1
425,548,0,64,570,0.1
426,1892,0,128,1810,0.1
427,1892,0,128,2020,0.1
428,1152,0,64,1310,0.1
429,3148,0,256,2820,0.1
430,868,0,64,1060,0.1
431,1424,0,128,1450,0.1
432,1176,0,64,1400,0.1
433,3388,0,256,3020,0.1
434,1616,0,128,1560,0.1
435,496,0,32,610,0.1
436,668,0,64,800,0.1
437,2000,0,128,1920,0.1
438,728,0,64,890,0.1
439,592,0,64,730,0.1
440,1172,0,64,1390,0.1
441,1136,0,128,1190,0.1
442,1264,0,128,1160,0.1
443,1860,0,128,1970,0.1
444,792,0,64,920,0.1
445,1416,0,128,1480,0.1
446,1904,0,128,1890,0.1
447,1888,0,128,1900,0.1
448,2112,0,256,1760,0.1
449,1464,0,128,1540,0.1
450,2332,0,256,2030,0.1
451,1816,0,128,1850,0.1
452,1316,0,128,1430,0.1
453,964,0,64,1210,0.1
454,2612,0,256,2350,0.1
455,600,0,64,770,0.1
456,2224,0,256,1900,0.1
457,2712,0,256,2410,0.1
458,1572,0,128,1560,0.1
459,2552,0,256,2310,0.1
460,2496,0,256,2220,0.1
461,1372,0,128,1340,0.1
462,768,0,64,960,0.1
463,1112,0,128,1220,0.1
464,1748,0,128,1790,0.1
465,1024,0,64,1150,0.1
466,1476,0,128,1520,0.1
467,3132,0,256,2870,0.1
468,1568,0,128,1600,0.1
469,3104,0,256,2820,0.1
470,1408,0,128,1410,0.1
471,2360,0,256,2060,0.1
472,3372,0,256,3110,0.1
473,1792,0,128,1710,0.1
474,1368,0,128,1410,0.1
475,1000,0,64,1120,0.1
476,1448,0,128,1620,0.1
477,692,0,64,870,0.1
478,704,0,64,890,0.1
479,1308,0,128,1390,0.1
480,2200,0,128,2210,0.1
481,2564,0,256,2430,0.1
482,3352,0,256,3050,0.1
483,1740,0,128,1710,0.1
484,3152,0,256,2850,0.1
485,1440,0,128,1580,0.1
486,1284,0,128,1340,0.1
487,896,0,64,1050,0.1
488,1932,0,128,1970,0.1
489,1472,0,128,1380,0.1
490,472,0,64,510,0.1
491,1792,0,128,1670,0.1
492,1472,0,128,1550,0.1
493,420,0,64,490,0.1
494,2784,0,256,2550,0.1
495,5368,0,512,4200,0.1
496,1348,0,128,1400,0.1
497,3092,0,256,2590,0.1
498,1044,0,64,1230,0.1
499,1276,0,128,1270,0.1
500,932,0,128,950,0.1
