Episode,Score,Invalid Moves,Highest Tile,Total Reward,Epsilon
130,292,0,32,346,0.004975301787985069
131,1192,0,128,1342,0.004975301787985069
132,1340,0,128,1582,0.004975301787985069
133,1392,0,128,1632,0.004975301787985069
134,696,0,64,884,0.004975301787985069
135,1284,0,128,1382,0.004975301787985069
136,612,0,64,734,0.004975301787985069
137,780,0,64,934,0.004975301787985069
138,1672,0,128,1982,0.004975301787985069
139,1308,0,128,1502,0.004975301787985069
140,284,0,16,404,0.004975301787985069
141,2148,0,256,2264,0.004975301787985069
142,2560,0,256,2704,0.004975301787985069
143,1392,0,128,1588,0.004975301787985069
144,1088,0,128,1262,0.004975301787985069
145,1048,0,128,1262,0.004975301787985069
146,1320,0,128,1582,0.004975301787985069
147,2312,0,256,2368,0.004975301787985069
148,1500,0,128,1712,0.004975301787985069
149,1360,0,128,1512,0.004975301787985069
150,496,0,64,544,0.004975301787985069
151,1136,0,128,1292,0.004975301787985069
152,740,0,64,864,0.004975301787985069
153,1496,0,128,1722,0.004975301787985069
154,876,0,64,1044,0.004975301787985069
155,720,0,64,894,0.004975301787985069
156,632,0,64,850,0.004975301787985069
157,2428,0,256,2538,0.004975301787985069
158,1300,0,128,1458,0.004975301787985069
159,1164,0,128,1302,0.004975301787985069
160,1060,0,64,1210,0.004975301787985069
161,900,0,64,1174,0.004975301787985069
162,984,0,128,1022,0.004975301787985069
163,616,0,64,814,0.004975301787985069
164,3432,0,256,3384,0.004975301787985069
165,1084,0,128,1218,0.004975301787985069
166,888,0,64,1114,0.004975301787985069
167,1356,0,128,1532,0.004975301787985069
168,1564,0,128,1692,0.004975301787985069
169,144,0,16,208,0.004975301787985069
170,764,0,64,854,0.004975301787985069
171,2328,0,256,2298,0.004975301787985069
172,1076,0,64,1274,0.004975301787985069
173,636,0,64,764,0.004975301787985069
174,332,0,32,410,0.004975301787985069
175,2352,0,128,2382,0.004975301787985069
176,1512,0,128,1768,0.004975301787985069
177,1500,0,128,1702,0.004975301787985069
178,900,0,64,1040,0.004975301787985069
179,1772,0,128,2042,0.004975301787985069
180,816,0,64,954,0.004975301787985069
181,768,0,64,880,0.004975301787985069
182,1444,0,128,1612,0.004975301787985069
183,2292,0,256,2338,0.004975301787985069
184,1088,0,128,1212,0.004975301787985069
185,1500,0,128,1722,0.004975301787985069
186,708,0,64,864,0.004975301787985069
187,700,0,64,824,0.004975301787985069
188,632,0,64,814,0.004975301787985069
189,2456,0,256,2548,0.004975301787985069
190,576,0,64,660,0.004975301787985069
191,1416,0,128,1552,0.004975301787985069
192,1520,0,128,1722,0.004975301787985069
193,456,0,32,560,0.004975301787985069
194,1536,0,128,1638,0.004975301787985069
195,2060,0,256,2178,0.004975301787985069
196,628,0,64,804,0.004975301787985069
197,1988,0,128,2142,0.004975301787985069
198,660,0,64,954,0.004975301787985069
199,592,0,64,764,0.004975301787985069
200,1036,0,128,1062,0.004975301787985069
201,1284,0,128,1528,0.004975301787985069
202,1504,0,128,1602,0.004975301787985069
203,1368,0,128,1642,0.004975301787985069
204,1128,0,128,1392,0.004975301787985069
205,1180,0,128,1348,0.004975301787985069
206,1492,0,128,1662,0.004975301787985069
207,1148,0,128,1368,0.004975301787985069
208,1316,0,128,1498,0.004975301787985069
209,1280,0,64,1474,0.004975301787985069
210,816,0,64,970,0.004975301787985069
211,1172,0,128,1388,0.004975301787985069
212,700,0,64,894,0.004975301787985069
213,468,0,64,544,0.004975301787985069
214,3196,0,256,3258,0.004975301787985069
215,1884,0,256,1898,0.004975301787985069
216,800,0,64,1054,0.004975301787985069
217,2644,0,256,2808,0.004975301787985069
218,312,0,32,436,0.004975301787985069
219,1264,0,128,1462,0.004975301787985069
220,356,0,32,450,0.004975301787985069
221,632,0,64,834,0.004975301787985069
222,684,0,64,924,0.004975301787985069
223,880,0,64,1014,0.004975301787985069
224,1752,0,128,2072,0.004975301787985069
225,1360,0,128,1528,0.004975301787985069
226,3508,0,256,3598,0.004975301787985069
227,1096,0,64,1374,0.004975301787985069
228,2684,0,256,2618,0.004975301787985069
229,628,0,64,844,0.004975301787985069
230,864,0,64,1104,0.004975301787985069
231,3088,0,256,3174,0.004975301787985069
232,1284,0,128,1412,0.004975301787985069
233,1348,0,128,1472,0.004975301787985069
234,1048,0,128,1222,0.004975301787985069
235,1072,0,64,1154,0.004975301787985069
236,1468,0,128,1668,0.004975301787985069
237,1376,0,128,1548,0.004975301787985069
238,1084,0,64,1294,0.004975301787985069
239,764,0,64,974,0.004975301787985069
240,996,0,64,1040,0.004975301787985069
241,1544,0,128,1662,0.004975301787985069
242,1392,0,128,1622,0.004975301787985069
243,624,0,64,780,0.004975301787985069
244,1468,0,128,1732,0.004975301787985069
245,1080,0,128,1282,0.004975301787985069
246,660,0,64,794,0.004975301787985069
247,1848,0,128,1942,0.004975301787985069
248,1260,0,128,1532,0.004975301787985069
249,532,0,64,694,0.004975301787985069
250,772,0,64,804,0.004975301787985069
251,364,0,32,510,0.004975301787985069
252,2652,0,256,2744,0.004975301787985069
253,1468,0,128,1732,0.004975301787985069
254,1640,0,128,1792,0.004975301787985069
255,2268,0,128,2442,0.004975301787985069
256,1272,0,128,1432,0.004975301787985069
257,1168,0,128,1352,0.004975301787985069
258,3056,0,256,3028,0.004975301787985069
259,1920,0,128,2118,0.004975301787985069
260,620,0,64,694,0.004975301787985069
261,888,0,64,1114,0.004975301787985069
262,600,0,64,730,0.004975301787985069
263,628,0,64,744,0.004975301787985069
264,1548,0,128,1748,0.004975301787985069
265,2872,0,256,2818,0.004975301787985069
266,656,0,64,834,0.004975301787985069
267,1608,0,128,1732,0.004975301787985069
268,2108,0,256,2238,0.004975301787985069
269,1160,0,64,1384,0.004975301787985069
270,1548,0,128,1552,0.004975301787985069
271,1076,0,64,1244,0.004975301787985069
272,1444,0,128,1682,0.004975301787985069
273,1332,0,128,1562,0.004975301787985069
274,972,0,64,1164,0.004975301787985069
275,576,0,64,664,0.004975301787985069
276,676,0,64,774,0.004975301787985069
277,1520,0,128,1802,0.004975301787985069
278,1696,0,128,1982,0.004975301787985069
279,644,0,64,830,0.004975301787985069
280,440,0,32,590,0.004975301787985069
281,488,0,32,656,0.004975301787985069
282,968,0,64,1194,0.004975301787985069
283,1364,0,128,1508,0.004975301787985069
284,1616,0,128,1728,0.004975301787985069
285,2772,0,256,2944,0.004975301787985069
286,1216,0,64,1430,0.004975301787985069
287,2292,0,256,2318,0.004975301787985069
288,1348,0,128,1552,0.004975301787985069
289,1724,0,128,1888,0.004975301787985069
290,252,0,32,250,0.004975301787985069
291,884,0,64,1054,0.004975301787985069
292,1156,0,128,1368,0.004975301787985069
293,844,0,64,1010,0.004975301787985069
294,3340,0,256,3384,0.004975301787985069
295,1244,0,128,1548,0.004975301787985069
296,740,0,64,980,0.004975301787985069
297,1168,0,128,1352,0.004975301787985069
298,1236,0,128,1422,0.004975301787985069
299,388,0,32,530,0.004975301787985069
300,972,0,64,1094,0.004975301787985069
301,2820,0,256,2708,0.004975301787985069
302,1280,0,128,1512,0.004975301787985069
303,1184,0,128,1362,0.004975301787985069
304,740,0,64,954,0.004975301787985069
305,644,0,64,840,0.004975301787985069
306,1616,0,128,1852,0.004975301787985069
307,1492,0,128,1698,0.004975301787985069
308,1592,0,128,1812,0.004975301787985069
309,1528,0,128,1722,0.004975301787985069
310,1252,0,128,1282,0.004975301787985069
311,1376,0,128,1652,0.004975301787985069
312,2700,0,256,2708,0.004975301787985069
313,588,0,64,690,0.004975301787985069
314,1380,0,128,1472,0.004975301787985069
315,1500,0,128,1852,0.004975301787985069
316,1572,0,128,1842,0.004975301787985069
317,1448,0,128,1602,0.004975301787985069
318,1400,0,128,1612,0.004975301787985069
319,320,0,32,440,0.004975301787985069
320,660,0,64,784,0.004975301787985069
321,1476,0,128,1752,0.004975301787985069
322,824,0,64,1014,0.004975301787985069
323,1456,0,128,1692,0.004975301787985069
324,884,0,64,1160,0.004975301787985069
325,732,0,64,904,0.004975301787985069
326,1168,0,128,1432,0.004975301787985069
327,1752,0,128,1972,0.004975301787985069
328,692,0,64,884,0.004975301787985069
329,1256,0,128,1462,0.004975301787985069
330,348,0,32,430,0.004975301787985069
331,912,0,64,1074,0.004975301787985069
332,1564,0,128,1852,0.004975301787985069
333,1448,0,128,1728,0.004975301787985069
334,2692,0,256,2784,0.004975301787985069
335,1328,0,128,1512,0.004975301787985069
336,1016,0,64,1210,0.004975301787985069
337,1168,0,128,1338,0.004975301787985069
338,752,0,64,984,0.004975301787985069
339,2480,0,256,2578,0.004975301787985069
340,620,0,64,754,0.004975301787985069
341,1392,0,128,1632,0.004975301787985069
342,688,0,64,900,0.004975301787985069
343,1112,0,64,1434,0.004975301787985069
344,1664,0,128,1882,0.004975301787985069
345,1188,0,128,1372,0.004975301787985069
346,1224,0,128,1438,0.004975301787985069
347,1360,0,128,1552,0.004975301787985069
348,556,0,64,680,0.004975301787985069
349,760,0,64,1004,0.004975301787985069
350,1068,0,64,1164,0.004975301787985069
351,504,0,64,674,0.004975301787985069
352,420,0,32,570,0.004975301787985069
353,1608,0,128,1752,0.004975301787985069
354,1052,0,64,1314,0.004975301787985069
355,700,0,64,844,0.004975301787985069
356,2276,0,256,2208,0.004975301787985069
357,1356,0,128,1528,0.004975301787985069
358,2588,0,256,2774,0.004975301787985069
359,2184,0,256,2224,0.004975301787985069
360,404,0,32,440,0.004975301787985069
361,536,0,32,736,0.004975301787985069
362,756,0,64,944,0.004975301787985069
363,1356,0,128,1592,0.004975301787985069
364,2028,0,128,2022,0.004975301787985069
365,1276,0,128,1538,0.004975301787985069
366,1220,0,128,1338,0.004975301787985069
367,1052,0,128,1232,0.004975301787985069
368,1636,0,128,1832,0.004975301787985069
369,1360,0,128,1568,0.004975301787985069
370,212,0,32,240,0.004975301787985069
371,2360,0,256,2414,0.004975301787985069
372,1808,0,128,2022,0.004975301787985069
373,1040,0,64,1224,0.004975301787985069
374,684,0,64,904,0.004975301787985069
375,1028,0,128,1222,0.004975301787985069
376,876,0,64,1004,0.004975301787985069
377,500,0,64,604,0.004975301787985069
378,404,0,32,510,0.004975301787985069
379,960,0,128,1122,0.004975301787985069
380,404,0,32,500,0.004975301787985069
381,504,0,32,660,0.004975301787985069
382,1436,0,128,1602,0.004975301787985069
383,608,0,64,734,0.004975301787985069
384,1336,0,128,1502,0.004975301787985069
385,672,0,64,844,0.004975301787985069
386,1584,0,128,1902,0.004975301787985069
387,816,0,64,1074,0.004975301787985069
388,660,0,64,864,0.004975301787985069
389,1560,0,128,1832,0.004975301787985069
390,1096,0,64,1214,0.004975301787985069
391,2340,0,256,2328,0.004975301787985069
392,936,0,64,1134,0.004975301787985069
393,1080,0,128,1208,0.004975301787985069
394,980,0,64,1224,0.004975301787985069
395,240,0,32,350,0.004975301787985069
396,784,0,64,1004,0.004975301787985069
397,924,0,64,1204,0.004975301787985069
398,860,0,64,964,0.004975301787985069
399,1476,0,128,1692,0.004975301787985069
400,676,0,64,810,0.004975301787985069
401,1584,0,128,1778,0.004975301787985069
402,1604,0,128,1822,0.004975301787985069
403,1140,0,128,1322,0.004975301787985069
404,956,0,64,1100,0.004975301787985069
405,2340,0,256,2418,0.004975301787985069
406,2520,0,256,2574,0.004975301787985069
407,1564,0,128,1782,0.004975301787985069
408,568,0,64,684,0.004975301787985069
409,436,0,32,500,0.004975301787985069
410,692,0,64,734,0.004975301787985069
411,808,0,64,1070,0.004975301787985069
412,1020,0,128,1222,0.004975301787985069
413,792,0,64,884,0.004975301787985069
414,576,0,64,720,0.004975301787985069
415,1532,0,128,1742,0.004975301787985069
416,584,0,64,720,0.004975301787985069
417,1064,0,64,1254,0.004975301787985069
418,544,0,64,680,0.004975301787985069
419,1912,0,128,2092,0.004975301787985069
420,596,0,64,644,0.004975301787985069
421,1100,0,128,1282,0.004975301787985069
422,1380,0,128,1502,0.004975301787985069
423,1324,0,128,1502,0.004975301787985069
424,820,0,64,1024,0.004975301787985069
425,1228,0,128,1422,0.004975301787985069
426,1336,0,128,1558,0.004975301787985069
427,600,0,64,754,0.004975301787985069
428,1064,0,128,1202,0.004975301787985069
429,600,0,64,714,0.004975301787985069
430,292,0,32,360,0.004975301787985069
431,1704,0,128,1922,0.004975301787985069
432,476,0,32,596,0.004975301787985069
433,1352,0,128,1542,0.004975301787985069
434,672,0,64,824,0.004975301787985069
435,2396,0,256,2494,0.004975301787985069
436,740,0,64,914,0.004975301787985069
437,2364,0,256,2384,0.004975301787985069
438,936,0,64,1044,0.004975301787985069
439,1316,0,128,1482,0.004975301787985069
440,488,0,64,580,0.004975301787985069
441,728,0,64,984,0.004975301787985069
442,708,0,64,904,0.004975301787985069
443,2632,0,256,2688,0.004975301787985069
444,1148,0,64,1464,0.004975301787985069
445,1068,0,128,1172,0.004975301787985069
446,984,0,64,1150,0.004975301787985069
447,1584,0,128,1682,0.004975301787985069
448,1216,0,128,1342,0.004975301787985069
449,1028,0,64,1094,0.004975301787985069
450,1176,0,128,1222,0.004975301787985069
451,1124,0,128,1282,0.004975301787985069
452,664,0,64,824,0.004975301787985069
453,1556,0,128,1692,0.004975301787985069
454,552,0,32,746,0.004975301787985069
455,2996,0,256,2958,0.004975301787985069
456,332,0,32,460,0.004975301787985069
457,828,0,64,984,0.004975301787985069
458,768,0,64,834,0.004975301787985069
459,1316,0,128,1462,0.004975301787985069
460,888,0,64,994,0.004975301787985069
461,804,0,64,1034,0.004975301787985069
462,1276,0,128,1418,0.004975301787985069
463,268,0,32,360,0.004975301787985069
464,544,0,64,714,0.004975301787985069
465,888,0,64,1044,0.004975301787985069
466,1368,0,128,1422,0.004975301787985069
467,728,0,64,850,0.004975301787985069
468,556,0,64,734,0.004975301787985069
469,928,0,64,1014,0.004975301787985069
470,528,0,32,570,0.004975301787985069
471,1592,0,128,1712,0.004975301787985069
472,740,0,64,924,0.004975301787985069
473,660,0,64,854,0.004975301787985069
474,504,0,64,694,0.004975301787985069
475,1560,0,128,1652,0.004975301787985069
476,1044,0,64,1320,0.004975301787985069
477,780,0,64,944,0.004975301787985069
478,836,0,64,1074,0.004975301787985069
479,792,0,64,944,0.004975301787985069
480,2432,0,256,2404,0.004975301787985069
481,1456,0,128,1582,0.004975301787985069
482,1156,0,128,1302,0.004975301787985069
483,1808,0,128,1872,0.004975301787985069
484,1244,0,64,1454,0.004975301787985069
485,828,0,64,1014,0.004975301787985069
486,312,0,32,446,0.004975301787985069
487,1592,0,128,1912,0.004975301787985069
488,2216,0,128,2452,0.004975301787985069
489,1516,0,128,1792,0.004975301787985069
490,608,0,32,820,0.004975301787985069
491,812,0,64,904,0.004975301787985069
492,928,0,64,1214,0.004975301787985069
493,1112,0,64,1280,0.004975301787985069
494,612,0,64,770,0.004975301787985069
495,868,0,64,1074,0.004975301787985069
496,536,0,64,654,0.004975301787985069
497,1548,0,128,1822,0.004975301787985069
498,1592,0,128,1772,0.004975301787985069
499,688,0,64,854,0.004975301787985069
500,404,0,32,500,0.004975301787985069
501,1928,0,128,1962,0.004975301787985069
502,776,0,64,910,0.004975301787985069
503,1276,0,128,1362,0.004975301787985069
504,1336,0,128,1482,0.004975301787985069
505,216,0,16,254,0.004975301787985069
506,304,0,32,406,0.004975301787985069
507,2664,0,256,2918,0.004975301787985069
508,632,0,64,780,0.004975301787985069
509,3300,0,256,3268,0.004975301787985069
510,564,0,32,700,0.004975301787985069
511,500,0,32,640,0.004975301787985069
512,2760,0,256,2708,0.004975301787985069
513,2412,0,256,2558,0.004975301787985069
514,792,0,64,1044,0.004975301787985069
515,1448,0,128,1692,0.004975301787985069
516,1136,0,64,1354,0.004975301787985069
517,780,0,64,884,0.004975301787985069
518,1544,0,128,1822,0.004975301787985069
519,1760,0,128,1992,0.004975301787985069
520,676,0,64,854,0.004975301787985069
521,876,0,64,1014,0.004975301787985069
522,508,0,32,630,0.004975301787985069
523,1376,0,128,1612,0.004975301787985069
524,1356,0,128,1542,0.004975301787985069
525,1300,0,128,1452,0.004975301787985069
526,560,0,32,686,0.004975301787985069
527,3236,0,256,3314,0.004975301787985069
528,2828,0,256,2958,0.004975301787985069
529,1028,0,64,1250,0.004975301787985069
530,1064,0,64,1224,0.004975301787985069
531,788,0,64,964,0.004975301787985069
532,1096,0,128,1262,0.004975301787985069
533,1112,0,128,1318,0.004975301787985069
534,160,0,32,160,0.004975301787985069
535,684,0,64,814,0.004975301787985069
536,756,0,64,954,0.004975301787985069
537,1776,0,128,1832,0.004975301787985069
538,2756,0,256,2778,0.004975301787985069
539,444,0,32,580,0.004975301787985069
540,636,0,64,614,0.004975301787985069
541,624,0,64,760,0.004975301787985069
542,892,0,64,1114,0.004975301787985069
543,1344,0,128,1502,0.004975301787985069
544,1260,0,128,1422,0.004975301787985069
545,1624,0,128,1872,0.004975301787985069
546,1568,0,128,1792,0.004975301787985069
547,2128,0,128,2332,0.004975301787985069
548,1112,0,128,1172,0.004975301787985069
549,804,0,64,1020,0.004975301787985069
550,272,0,32,326,0.004975301787985069
551,712,0,64,894,0.004975301787985069
552,420,0,32,500,0.004975301787985069
553,1280,0,128,1552,0.004975301787985069
554,1560,0,128,1782,0.004975301787985069
555,648,0,64,834,0.004975301787985069
556,1228,0,128,1492,0.004975301787985069
557,1356,0,128,1522,0.004975301787985069
558,1228,0,128,1412,0.004975301787985069
559,1352,0,128,1572,0.004975301787985069
560,796,0,64,884,0.004975301787985069
561,908,0,64,1114,0.004975301787985069
562,2616,0,256,2828,0.004975301787985069
563,2360,0,256,2488,0.004975301787985069
564,572,0,64,794,0.004975301787985069
565,576,0,32,730,0.004975301787985069
566,1264,0,128,1462,0.004975301787985069
567,1136,0,128,1318,0.004975301787985069
568,432,0,32,580,0.004975301787985069
569,472,0,32,630,0.004975301787985069
570,640,0,64,644,0.004975301787985069
571,1460,0,128,1662,0.004975301787985069
572,1812,0,128,2022,0.004975301787985069
573,1396,0,128,1602,0.004975301787985069
574,460,0,32,580,0.004975301787985069
575,1356,0,64,1604,0.004975301787985069
576,812,0,64,1044,0.004975301787985069
577,1452,0,128,1622,0.004975301787985069
578,732,0,64,914,0.004975301787985069
579,624,0,64,744,0.004975301787985069
580,1056,0,128,1092,0.004975301787985069
581,544,0,64,684,0.004975301787985069
582,284,0,32,400,0.004975301787985069
583,2908,0,256,2878,0.004975301787985069
584,1164,0,128,1432,0.004975301787985069
585,1072,0,128,1292,0.004975301787985069
586,1292,0,64,1454,0.004975301787985069
587,2760,0,256,2694,0.004975301787985069
588,364,0,32,510,0.004975301787985069
589,852,0,64,1074,0.004975301787985069
590,940,0,64,1094,0.004975301787985069
591,520,0,64,544,0.004975301787985069
592,1452,0,128,1572,0.004975301787985069
593,624,0,64,750,0.004975301787985069
594,1484,0,128,1722,0.004975301787985069
595,2112,0,256,2098,0.004975301787985069
596,1028,0,128,1212,0.004975301787985069
597,1536,0,128,1852,0.004975301787985069
598,1412,0,128,1662,0.004975301787985069
599,1012,0,64,1134,0.004975301787985069
600,688,0,64,794,0.004975301787985069
601,776,0,64,1014,0.004975301787985069
602,960,0,64,1114,0.004975301787985069
603,1336,0,128,1542,0.004975301787985069
604,356,0,32,430,0.004975301787985069
605,704,0,64,694,0.004975301787985069
606,2560,0,256,2568,0.004975301787985069
607,1144,0,128,1362,0.004975301787985069
608,544,0,32,750,0.004975301787985069
609,1764,0,128,2032,0.004975301787985069
610,1480,0,128,1542,0.004975301787985069
611,1140,0,128,1328,0.004975301787985069
612,264,0,32,380,0.004975301787985069
613,752,0,64,824,0.004975301787985069
614,1500,0,128,1742,0.004975301787985069
615,1204,0,128,1362,0.004975301787985069
616,824,0,64,904,0.004975301787985069
617,1472,0,128,1718,0.004975301787985069
618,592,0,64,784,0.004975301787985069
619,652,0,64,754,0.004975301787985069
620,636,0,64,724,0.004975301787985069
621,284,0,32,406,0.004975301787985069
622,1060,0,128,1212,0.004975301787985069
623,2940,0,256,3058,0.004975301787985069
624,756,0,64,964,0.004975301787985069
625,2540,0,256,2568,0.004975301787985069
626,1540,0,128,1702,0.004975301787985069
627,1620,0,128,1772,0.004975301787985069
628,2528,0,256,2668,0.004975301787985069
629,316,0,32,386,0.004975301787985069
630,1260,0,128,1252,0.004975301787985069
631,1492,0,128,1628,0.004975301787985069
632,628,0,64,764,0.004975301787985069
633,3336,0,256,3298,0.004975301787985069
634,724,0,64,994,0.004975301787985069
635,1560,0,128,1832,0.004975301787985069
