Episode,Score,Invalid Moves,Highest Tile,Total Reward,Epsilon
1,1344,0,128,2320,0.803057341509771
2,1268,0,128,2360,0.5369053982086068
3,740,0,64,1520,0.3999661937018806
4,692,0,64,1410,0.3042865046067132
5,1200,0,128,2020,0.2040510091097933
6,1444,0,128,2510,0.12963063603984717
7,852,0,64,1540,0.09512812965507718
8,1288,0,128,2220,0.06208996832349155
9,1016,0,64,1860,0.04355621361337974
10,2404,0,256,3030,0.02359730547369348
11,1036,0,64,1990,0.016160409516056348
12,780,0,64,1660,0.011859152887670756
13,668,0,64,1490,0.00999258133189499
14,860,0,64,1660,0.00999258133189499
15,740,0,64,1390,0.00999258133189499
16,1112,0,128,2000,0.00999258133189499
17,892,0,64,1740,0.00999258133189499
18,576,0,64,1090,0.00999258133189499
19,1164,0,128,2050,0.00999258133189499
20,2184,0,256,2670,0.00999258133189499
21,628,0,64,1230,0.00999258133189499
22,800,0,64,1680,0.00999258133189499
23,636,0,64,1290,0.00999258133189499
24,1320,0,128,2240,0.00999258133189499
25,764,0,64,1510,0.00999258133189499
26,856,0,64,1530,0.00999258133189499
27,1312,0,128,2210,0.00999258133189499
28,304,0,32,790,0.00999258133189499
29,1444,0,128,2360,0.00999258133189499
30,372,0,32,950,0.00999258133189499
31,1004,0,64,1840,0.00999258133189499
32,1372,0,128,2120,0.00999258133189499
33,1336,0,128,2050,0.00999258133189499
34,2072,0,128,2950,0.00999258133189499
35,2392,0,256,3140,0.00999258133189499
36,936,0,64,1850,0.00999258133189499
37,1264,0,64,2230,0.00999258133189499
38,704,0,64,1440,0.00999258133189499
39,860,0,64,1710,0.00999258133189499
40,688,0,64,1430,0.00999258133189499
41,2152,0,128,3080,0.00999258133189499
42,1180,0,128,2130,0.00999258133189499
43,636,0,64,1330,0.00999258133189499
44,568,0,64,1210,0.00999258133189499
45,720,0,64,1390,0.00999258133189499
46,820,0,64,1760,0.00999258133189499
47,1560,0,128,2540,0.00999258133189499
48,924,0,64,1730,0.00999258133189499
49,1168,0,128,1950,0.00999258133189499
50,1212,0,128,1920,0.00999258133189499
51,280,0,32,730,0.00999258133189499
52,2068,0,256,3020,0.00999258133189499
53,1684,0,128,2870,0.00999258133189499
54,1040,0,64,1830,0.00999258133189499
55,900,0,64,1750,0.00999258133189499
56,1456,0,128,2580,0.00999258133189499
57,588,0,64,1210,0.00999258133189499
58,2408,0,256,3490,0.00999258133189499
59,1028,0,128,1940,0.00999258133189499
60,376,0,32,840,0.00999258133189499
61,316,0,32,810,0.00999258133189499
62,1700,0,128,2450,0.00999258133189499
63,568,0,64,1310,0.00999258133189499
64,760,0,64,1430,0.00999258133189499
65,164,0,16,530,0.00999258133189499
66,1376,0,128,2250,0.00999258133189499
67,916,0,64,1660,0.00999258133189499
68,340,0,32,830,0.00999258133189499
69,1456,0,128,2450,0.00999258133189499
70,596,0,64,1230,0.00999258133189499
71,2236,0,256,3210,0.00999258133189499
72,1344,0,128,2160,0.00999258133189499
73,1416,0,128,2400,0.00999258133189499
74,1492,0,128,2430,0.00999258133189499
75,1620,0,128,2510,0.00999258133189499
76,1316,0,128,1910,0.00999258133189499
77,1272,0,128,2100,0.00999258133189499
78,2064,0,128,3240,0.00999258133189499
79,804,0,64,1470,0.00999258133189499
80,476,0,64,960,0.00999258133189499
81,616,0,64,1050,0.00999258133189499
82,1048,0,128,1720,0.00999258133189499
83,1332,0,128,2220,0.00999258133189499
84,1488,0,128,2590,0.00999258133189499
85,3224,0,256,4460,0.00999258133189499
86,584,0,64,1100,0.00999258133189499
87,944,0,128,1750,0.00999258133189499
88,404,0,32,920,0.00999258133189499
89,792,0,64,1570,0.00999258133189499
90,3432,0,256,4570,0.00999258133189499
91,1476,0,128,2480,0.00999258133189499
92,408,0,32,940,0.00999258133189499
93,1548,0,128,2450,0.00999258133189499
94,1344,0,128,2170,0.00999258133189499
95,1840,0,128,3000,0.00999258133189499
96,1816,0,128,2710,0.00999258133189499
97,568,0,32,1220,0.00999258133189499
98,568,0,64,1160,0.00999258133189499
99,2152,0,256,3040,0.00999258133189499
100,900,0,64,1490,0.00999258133189499
101,928,0,64,1710,0.00999258133189499
102,1168,0,64,2040,0.00999258133189499
103,912,0,64,1650,0.00999258133189499
104,1280,0,128,2150,0.00999258133189499
105,972,0,64,1850,0.00999258133189499
106,1160,0,128,1870,0.00999258133189499
107,324,0,32,930,0.00999258133189499
108,772,0,64,1550,0.00999258133189499
109,444,0,32,870,0.00999258133189499
110,452,0,32,1020,0.00999258133189499
111,336,0,32,880,0.00999258133189499
112,1412,0,128,2360,0.00999258133189499
113,712,0,64,1500,0.00999258133189499
114,1152,0,128,1830,0.00999258133189499
115,920,0,64,1810,0.00999258133189499
116,1844,0,128,2980,0.00999258133189499
117,1524,0,128,2510,0.00999258133189499
118,2112,0,128,3030,0.00999258133189499
119,1804,0,128,3080,0.00999258133189499
120,1344,0,128,1940,0.00999258133189499
121,1508,0,128,2580,0.00999258133189499
122,1256,0,128,2180,0.00999258133189499
123,2408,0,256,3460,0.00999258133189499
124,760,0,64,1580,0.00999258133189499
125,1080,0,64,1820,0.00999258133189499
126,2904,0,256,3780,0.00999258133189499
127,452,0,32,1000,0.00999258133189499
128,432,0,32,1010,0.00999258133189499
129,136,0,16,400,0.00999258133189499
130,832,0,64,1310,0.00999258133189499
131,1532,0,128,2630,0.00999258133189499
132,2668,0,256,3570,0.00999258133189499
133,888,0,64,1630,0.00999258133189499
134,2396,0,128,3700,0.00999258133189499
135,1496,0,128,2490,0.00999258133189499
136,1656,0,128,2700,0.00999258133189499
137,532,0,64,1130,0.00999258133189499
138,764,0,64,1430,0.00999258133189499
139,360,0,32,950,0.00999258133189499
140,388,0,32,740,0.00999258133189499
141,664,0,64,1240,0.00999258133189499
142,2356,0,256,3320,0.00999258133189499
143,1168,0,128,2000,0.00999258133189499
144,780,0,64,1320,0.00999258133189499
145,1568,0,128,2710,0.00999258133189499
146,1864,0,128,2860,0.00999258133189499
147,1716,0,128,2730,0.00999258133189499
148,580,0,64,1180,0.00999258133189499
149,244,0,32,580,0.00999258133189499
150,856,0,64,1540,0.00999258133189499
151,1424,0,128,2300,0.00999258133189499
152,532,0,64,1180,0.00999258133189499
153,1604,0,128,2340,0.00999258133189499
154,1384,0,128,2290,0.00999258133189499
155,1128,0,128,1910,0.00999258133189499
156,1768,0,128,2860,0.00999258133189499
157,1336,0,128,2080,0.00999258133189499
158,836,0,64,1640,0.00999258133189499
159,1848,0,128,3040,0.00999258133189499
160,1460,0,128,2060,0.00999258133189499
161,1484,0,128,2380,0.00999258133189499
162,1452,0,128,2410,0.00999258133189499
163,1384,0,128,2160,0.00999258133189499
164,612,0,32,1450,0.00999258133189499
165,644,0,64,1420,0.00999258133189499
166,572,0,64,1090,0.00999258133189499
167,1536,0,128,2440,0.00999258133189499
168,792,0,64,1490,0.00999258133189499
169,1364,0,128,2120,0.00999258133189499
170,216,0,32,590,0.00999258133189499
171,1148,0,64,2230,0.00999258133189499
172,908,0,64,1810,0.00999258133189499
173,888,0,64,1650,0.00999258133189499
174,1644,0,128,2680,0.00999258133189499
175,544,0,64,1200,0.00999258133189499
176,1524,0,128,2510,0.00999258133189499
177,960,0,64,1760,0.00999258133189499
178,1588,0,128,2580,0.00999258133189499
179,2700,0,256,4010,0.00999258133189499
180,444,0,32,870,0.00999258133189499
181,220,0,16,650,0.00999258133189499
182,1532,0,128,2700,0.00999258133189499
183,1576,0,128,2660,0.00999258133189499
184,1416,0,128,2240,0.00999258133189499
185,1832,0,128,2830,0.00999258133189499
186,720,0,64,1360,0.00999258133189499
